dif_lifespan,length,exercise,smoking,alcohol,sugar
-3.3999999999999915,170.0,2.1,16.7,5.8,40.8
-3.700000000000003,166.0,1.5,21.5,0.2,18.0
-6.900000000000006,170.0,0.7,14.0,5.3,45.2
-0.5,175.0,1.5,0.3,5.9,24.4
-1.5,193.0,5.1,18.2,4.2,26.8
1.2000000000000028,180.0,3.1,0.4,0.5,23.2
1.5,197.0,5.0,3.8,5.0,9.6
-5.799999999999997,178.0,2.7,19.6,4.3,24.4
1.7000000000000028,192.0,4.7,2.3,0.1,42.0
-2.700000000000003,189.0,3.0,13.1,3.4,49.2
-2.0,168.0,2.1,14.5,1.4,31.6
-1.5,173.0,0.8,0.5,0.4,30.0
-0.20000000000000284,164.0,3.4,13.1,1.7,8.4
0.20000000000000284,180.0,3.6,1.5,1.0,22.0
0.29999999999999716,184.0,1.2,0.0,0.7,24.4
-6.5,196.0,2.1,19.2,0.8,12.0
2.9000000000000057,198.0,5.1,2.4,0.4,39.2
-5.8999999999999915,172.0,2.0,21.4,1.2,32.0
-2.0999999999999943,191.0,3.0,10.8,0.7,15.2
-2.0,186.0,0.9,9.9,0.2,29.6
-6.0,198.0,2.2,21.6,4.1,34.8
2.5,191.0,3.4,0.1,1.1,7.6
-4.099999999999994,164.0,1.7,16.9,0.4,10.4
-4.300000000000004,197.0,3.3,13.6,3.2,26.8
-2.5,191.0,1.5,7.2,5.5,13.6
-2.4000000000000057,195.0,4.6,19.9,0.3,38.8
-0.3999999999999915,164.0,1.6,0.4,0.9,36.8
-1.5999999999999943,195.0,2.8,4.2,5.2,17.2
-2.8999999999999915,174.0,2.7,9.6,1.6,31.6
-5.099999999999994,164.0,2.3,14.1,5.1,12.0
-1.3999999999999915,172.0,1.6,1.0,3.0,48.0
-1.9000000000000057,207.0,3.1,7.2,6.0,14.4
-1.5,205.0,1.2,3.4,1.9,26.8
2.0999999999999943,174.0,4.9,1.3,1.8,33.6
-2.5,185.0,0.9,14.2,5.4,21.2
-0.5999999999999943,178.0,5.1,20.8,0.5,11.2
-0.5,201.0,4.1,11.4,2.4,22.0
-5.799999999999997,169.0,1.6,16.0,4.9,23.6
-4.799999999999997,191.0,1.6,15.3,0.5,25.2
2.200000000000003,191.0,5.2,4.0,4.9,22.0
-4.0,169.0,1.6,10.4,0.4,29.6
-2.0,188.0,3.0,19.2,4.4,50.0
-1.2999999999999972,176.0,2.4,0.4,5.5,3.2
1.7000000000000028,170.0,2.1,0.4,0.1,17.2
-0.5,177.0,4.2,12.7,0.7,21.2
1.2000000000000028,169.0,2.4,3.2,1.9,9.2
-3.3999999999999915,200.0,1.6,14.8,2.8,21.2
-0.5,181.0,3.4,9.1,0.0,14.0
-0.3999999999999915,162.0,1.5,1.5,5.5,7.6
-1.2999999999999972,173.0,2.3,11.1,0.6,16.0
-5.900000000000006,177.0,2.0,18.0,0.7,13.6
-0.7000000000000028,179.0,2.8,6.2,0.3,33.6
-10.100000000000009,169.0,0.9,17.5,1.8,12.4
-1.6000000000000085,190.0,0.7,9.7,0.5,16.4
-3.0,178.0,1.1,17.6,0.2,14.8
-0.6000000000000085,178.0,1.4,4.4,0.1,18.0
0.5,200.0,2.1,4.2,0.8,24.8
0.8000000000000114,197.0,2.9,9.6,3.5,7.6
-3.200000000000003,177.0,1.2,4.5,5.1,42.4
-0.5999999999999943,185.0,2.3,11.6,2.0,12.8
0.8000000000000114,184.0,5.3,8.8,0.3,45.6
-1.7000000000000028,186.0,1.4,6.0,1.6,20.0
-2.4000000000000057,181.0,4.3,16.6,0.3,18.8
-3.5,192.0,1.5,10.6,0.8,16.4
-1.0,170.0,3.9,11.1,4.6,14.8
-3.0,167.0,1.4,11.0,0.4,21.2
1.2999999999999972,175.0,2.0,0.4,2.1,9.6
0.7000000000000028,171.0,3.5,5.9,4.6,14.8
-0.19999999999998863,193.0,2.3,3.3,0.1,15.2
-0.5,177.0,1.9,6.1,0.4,32.0
-3.299999999999997,193.0,1.7,12.6,4.1,35.6
-3.700000000000003,169.0,1.2,12.1,1.3,3.2
0.7999999999999972,181.0,2.1,0.5,4.1,32.0
0.20000000000000284,193.0,4.2,7.7,3.7,41.6
0.7999999999999972,188.0,2.0,1.1,0.4,21.6
2.299999999999997,198.0,4.6,5.7,0.2,39.6
-1.2000000000000028,178.0,2.2,5.2,3.8,28.8
-7.099999999999994,158.0,3.8,15.2,0.8,42.0
-1.0999999999999943,198.0,2.4,20.3,0.8,32.0
1.0,163.0,2.6,5.9,2.0,3.6
-3.9000000000000057,186.0,2.0,15.8,0.3,45.6
0.0,162.0,3.5,0.2,0.7,28.4
0.09999999999999432,188.0,3.5,1.8,0.2,48.8
-0.20000000000000284,169.0,5.0,7.5,1.7,14.0
-1.0,188.0,3.7,8.8,2.5,40.4
0.9000000000000057,177.0,4.8,10.6,0.7,24.8
-6.200000000000003,203.0,2.7,19.8,2.0,29.6
-5.0,188.0,2.6,19.4,1.6,54.0
-10.700000000000003,163.0,1.5,18.9,0.2,21.6
-0.7999999999999972,185.0,1.4,6.0,0.7,6.8
1.5,186.0,4.6,0.3,1.4,55.2
-2.299999999999997,167.0,0.7,5.4,4.3,47.6
0.7000000000000028,197.0,2.9,0.6,0.9,24.8
0.7000000000000028,166.0,3.7,4.3,5.3,15.6
-1.5,183.0,0.9,7.0,0.3,41.6
-1.2999999999999972,176.0,4.7,12.1,3.9,14.0
0.5,194.0,0.9,0.2,0.7,15.6
-3.0,188.0,1.5,8.8,1.1,22.4
-2.8999999999999915,184.0,2.7,11.6,1.9,53.6
-1.0,183.0,0.9,16.7,0.7,19.6
-5.8999999999999915,161.0,0.3,20.9,3.4,41.6
-1.5,209.0,2.7,8.9,0.5,47.6
-1.6999999999999957,159.0,2.9,15.7,0.5,53.2
-2.299999999999997,198.0,2.4,11.0,0.5,39.2
-3.200000000000003,184.0,1.1,8.5,1.6,8.0
-0.5,181.0,4.9,19.4,0.2,24.0
-0.9000000000000057,189.0,1.5,5.1,1.3,24.4
-7.099999999999994,199.0,0.7,21.3,5.2,34.4
-1.5,187.0,2.2,6.9,4.2,16.8
-1.5999999999999943,197.0,4.2,14.6,0.5,24.0
-1.2000000000000028,158.0,2.1,6.2,2.0,41.2
-5.8999999999999915,196.0,1.9,17.6,0.4,15.2
-3.5999999999999943,192.0,2.0,13.3,5.2,8.0
-6.5,185.0,1.5,19.9,6.0,28.4
-0.7999999999999972,203.0,1.1,0.3,2.2,35.6
0.0,189.0,2.3,7.3,2.9,38.8
1.3000000000000114,169.0,2.8,4.7,0.1,32.8
-0.29999999999999716,193.0,1.6,0.8,4.4,17.2
-2.0999999999999943,180.0,3.3,14.9,3.3,27.6
-5.5,195.0,1.6,16.3,4.3,26.8
-0.20000000000000284,184.0,1.4,0.0,1.0,43.6
-3.4000000000000057,202.0,1.1,6.9,2.7,18.0
2.299999999999997,169.0,3.4,0.9,1.3,10.8
-0.7999999999999972,176.0,1.6,5.6,2.5,15.2
-3.0,162.0,2.1,13.7,0.5,42.4
-0.6000000000000085,189.0,1.3,2.1,0.4,30.4
-2.6000000000000085,201.0,3.9,14.7,0.4,14.0
-4.799999999999997,177.0,1.7,5.7,3.5,26.8
-4.200000000000003,185.0,0.4,12.7,5.9,44.4
1.0,197.0,2.5,0.7,4.4,27.2
-4.5,187.0,1.5,17.6,1.7,40.8
-2.5,166.0,1.4,17.4,1.6,17.2
-2.0,205.0,4.0,16.7,2.2,32.4
1.6999999999999886,188.0,3.9,2.9,4.7,23.6
-1.0,171.0,3.9,7.1,2.0,47.2
-0.5999999999999943,180.0,1.5,0.3,4.4,31.2
-0.7999999999999972,178.0,2.5,2.8,3.7,18.8
-2.4000000000000057,194.0,0.9,12.1,1.2,30.4
-3.5,164.0,0.9,6.5,6.0,11.6
-8.400000000000006,202.0,1.7,21.1,5.2,14.8
-0.9000000000000057,188.0,1.0,2.8,0.7,20.4
-0.9000000000000057,178.0,3.2,14.8,2.6,22.4
-8.900000000000006,199.0,1.1,21.5,0.9,22.4
-4.599999999999994,170.0,4.8,17.7,4.6,23.2
0.4000000000000057,205.0,2.3,0.3,5.0,17.6
-2.0,193.0,0.6,6.7,1.8,26.8
-2.5999999999999943,196.0,4.3,19.4,4.2,20.0
-3.5,210.0,5.2,19.8,1.6,25.6
-4.900000000000006,194.0,1.3,13.7,4.2,16.0
-3.5999999999999943,160.0,4.5,17.9,5.0,27.6
-1.5999999999999943,176.0,3.3,12.0,2.1,34.8
-0.4000000000000057,171.0,3.7,7.7,5.4,8.4
-2.3000000000000114,179.0,1.9,8.6,2.3,4.0
-3.0999999999999943,197.0,2.0,14.3,4.7,16.8
-2.0,201.0,1.1,1.0,3.5,22.0
1.7999999999999972,171.0,4.8,8.7,1.6,12.4
-3.200000000000003,169.0,1.8,20.0,0.4,24.0
-9.299999999999997,166.0,0.7,18.1,3.9,18.4
0.4000000000000057,187.0,1.7,1.4,0.7,27.2
-2.700000000000003,181.0,1.8,10.8,1.9,18.0
-4.799999999999997,194.0,2.5,13.3,4.3,48.0
-4.699999999999989,177.0,1.3,11.4,5.5,24.0
1.0,193.0,2.7,0.4,4.3,31.2
-0.5,193.0,2.6,4.6,0.2,18.8
-1.4000000000000057,183.0,1.1,11.4,5.1,6.4
-4.299999999999997,202.0,2.2,13.3,0.8,34.0
-4.599999999999994,190.0,2.3,15.0,4.5,18.8
-1.0,183.0,2.4,1.1,1.1,40.4
-1.7000000000000028,196.0,1.4,5.7,4.7,31.2
-4.8999999999999915,158.0,1.0,7.3,2.8,44.0
-7.599999999999994,176.0,1.0,20.6,4.9,28.0
-2.3999999999999915,165.0,1.9,10.1,1.7,15.6
-2.700000000000003,199.0,4.5,14.9,1.1,18.8
-3.200000000000003,179.0,3.5,4.0,4.7,37.2
-0.20000000000000284,179.0,1.5,0.8,1.3,21.2
-2.5,193.0,3.3,14.2,5.2,10.8
-3.5,176.0,1.8,18.4,1.0,15.6
-4.799999999999997,177.0,2.6,20.5,4.0,24.4
1.0999999999999943,193.0,2.2,0.7,1.8,30.0
-2.0999999999999943,179.0,1.0,5.8,0.5,25.6
-3.5,169.0,1.9,17.3,1.3,48.8
-1.0,172.0,4.3,5.7,0.5,24.4
-1.8999999999999915,170.0,1.6,2.6,6.0,30.4
-6.200000000000003,181.0,2.3,16.3,1.8,22.0
2.200000000000003,197.0,3.8,1.1,1.0,28.4
-1.2999999999999972,194.0,1.7,2.1,3.9,42.8
2.0,195.0,4.4,0.3,0.2,34.8
-2.799999999999997,199.0,1.9,17.7,0.9,23.6
-1.1000000000000085,190.0,2.5,9.3,4.3,26.0
0.7999999999999972,166.0,4.6,9.1,0.6,31.6
-6.699999999999989,179.0,0.7,21.7,0.5,47.2
-4.299999999999997,179.0,1.5,18.2,2.0,16.0
-3.0999999999999943,162.0,3.2,9.8,1.7,26.8
-4.5,191.0,1.4,15.6,4.6,12.8
-4.200000000000003,181.0,2.5,14.2,2.2,24.4
-2.5999999999999943,164.0,1.3,14.1,0.6,33.6
-7.1000000000000085,198.0,0.5,20.5,0.7,19.6
-4.900000000000006,192.0,1.4,17.4,0.5,33.6
-5.900000000000006,203.0,3.7,21.1,3.2,42.0
-3.799999999999997,163.0,2.2,16.0,2.3,10.4
-3.5999999999999943,197.0,0.3,9.0,3.0,54.4
-1.7000000000000028,186.0,2.7,3.1,3.5,33.2
-0.5,160.0,2.0,0.3,0.9,22.0
-1.7999999999999972,175.0,0.1,0.1,0.8,13.6
-4.200000000000003,194.0,2.9,21.8,1.4,13.6
-3.0,194.0,2.1,14.3,5.9,21.6
2.200000000000003,202.0,5.2,4.0,4.0,43.6
-0.29999999999999716,192.0,1.5,5.3,0.5,22.0
-3.200000000000003,167.0,1.6,8.6,2.1,13.2
-1.3000000000000114,183.0,1.3,4.8,4.6,30.4
-4.899999999999999,184.0,1.8,18.0,0.5,23.6
0.5,185.0,3.0,2.9,0.4,12.8
-1.7000000000000028,180.0,2.8,4.0,0.3,21.6
-2.799999999999997,204.0,1.6,6.9,5.0,34.4
-0.29999999999999716,184.0,3.0,11.2,4.2,10.8
-0.19999999999998863,203.0,3.4,3.3,4.3,38.8
-3.0,191.0,2.4,16.4,0.1,36.8
-1.7999999999999972,181.0,1.3,4.4,0.6,43.2
-0.10000000000000853,193.0,2.2,5.7,0.3,24.4
-3.799999999999997,187.0,1.2,13.6,3.1,26.8
-2.8000000000000114,202.0,1.6,10.8,0.4,29.6
-2.5,182.0,0.8,15.4,1.2,10.8
-1.3000000000000043,200.0,3.3,19.3,3.2,25.6
-1.5999999999999943,165.0,3.5,12.7,0.1,19.6
-0.5999999999999943,175.0,5.1,12.0,5.7,26.0
-2.200000000000003,188.0,2.0,15.8,0.6,26.8
-5.5,189.0,1.5,21.5,5.9,20.8
0.0,162.0,1.8,0.3,0.6,12.8
-1.5,187.0,3.0,8.6,2.1,22.0
-7.099999999999994,202.0,2.9,17.2,1.9,34.4
-3.700000000000003,182.0,3.8,20.4,4.7,28.4
-0.9000000000000057,190.0,2.9,11.5,2.3,17.2
-1.7000000000000028,193.0,0.3,0.2,5.4,33.6
-2.9000000000000057,179.0,2.1,8.5,4.1,48.0
-0.3999999999999915,188.0,2.4,2.9,4.7,30.8
-0.4000000000000057,200.0,1.7,6.5,1.0,14.0
-0.5,175.0,1.3,0.8,2.3,21.6
-3.0,187.0,2.9,14.7,5.1,43.6
-7.700000000000003,164.0,1.5,10.9,1.3,18.0
-7.200000000000003,203.0,1.3,21.6,5.8,28.8
1.0999999999999943,155.0,3.1,0.1,3.6,21.2
-6.200000000000003,185.0,2.5,20.9,4.6,23.2
-5.400000000000006,185.0,3.3,20.2,3.2,34.4
0.7000000000000028,189.0,3.5,5.4,3.9,40.4
-1.1000000000000085,182.0,3.2,12.1,1.0,38.8
2.0,184.0,4.3,1.1,1.0,40.0
4.1000000000000085,196.0,4.7,0.9,2.0,20.8
-3.0999999999999943,178.0,3.9,15.5,4.2,24.0
-5.599999999999994,191.0,1.9,14.6,4.8,15.2
-2.3999999999999915,200.0,3.8,13.9,4.3,44.4
-1.5,204.0,4.0,15.6,2.3,23.6
-2.5,187.0,3.6,18.5,0.4,27.6
-0.20000000000000284,179.0,1.1,2.1,2.1,16.8
-0.3999999999999915,208.0,3.9,9.8,0.3,27.2
-2.0,169.0,1.3,4.8,5.7,20.4
-7.800000000000011,178.0,0.8,20.4,4.2,26.8
1.5,171.0,2.7,1.1,1.1,27.6
-6.099999999999994,192.0,1.8,19.1,2.3,33.2
1.7000000000000028,186.0,3.1,2.0,0.9,32.0
1.3000000000000114,206.0,3.1,0.5,0.3,27.6
-2.1999999999999886,190.0,5.1,13.7,5.4,23.2
-2.700000000000003,167.0,4.6,20.8,2.1,19.6
-2.0999999999999943,175.0,1.8,6.7,3.4,22.4
-2.1000000000000085,161.0,1.9,19.7,0.5,18.8
-3.700000000000003,159.0,3.0,16.4,0.4,18.4
-5.0,169.0,2.0,21.1,0.7,21.2
-2.5,168.0,1.0,20.9,3.8,30.8
-4.400000000000006,182.0,2.2,22.0,4.2,15.6
-1.0999999999999943,188.0,1.5,2.5,1.3,23.6
-3.1000000000000085,190.0,2.8,19.4,1.3,20.8
-6.099999999999994,162.0,1.6,17.0,5.7,30.8
-1.3999999999999915,206.0,1.5,6.0,5.1,14.8
-0.29999999999999716,173.0,2.0,5.2,1.8,48.0
-0.29999999999999716,187.0,3.5,8.7,4.3,11.2
-3.3999999999999915,169.0,3.0,18.2,1.4,4.4
-3.0,194.0,3.2,14.9,3.7,17.2
-0.9000000000000057,194.0,2.5,8.7,2.3,30.4
-0.3999999999999915,193.0,2.4,2.4,2.0,10.8
-7.299999999999997,189.0,0.6,16.4,4.5,12.0
1.0,192.0,2.4,4.7,1.4,14.8
-4.5,181.0,2.2,12.8,4.8,20.4
-0.20000000000000284,195.0,1.3,0.1,0.5,40.8
0.9000000000000057,172.0,4.7,7.7,0.4,35.6
-4.199999999999989,189.0,2.0,14.0,4.3,13.2
-3.5999999999999943,183.0,0.2,12.4,3.1,17.6
0.30000000000001137,171.0,3.1,0.1,3.8,28.8
1.2000000000000028,188.0,2.3,0.8,2.5,33.2
-1.5,164.0,2.9,16.0,3.5,13.6
-3.200000000000003,183.0,1.7,10.0,4.7,15.6
-5.5,199.0,2.0,20.3,5.1,30.8
-0.29999999999999716,182.0,2.6,14.1,0.1,32.0
-0.5,175.0,2.3,2.3,4.8,37.6
-7.200000000000003,167.0,2.3,20.6,2.9,31.2
-4.5,170.0,2.2,19.3,2.7,24.0
0.9000000000000057,170.0,3.3,3.6,0.4,38.4
-6.5,192.0,3.1,21.9,0.6,31.2
0.9000000000000057,173.0,5.4,8.1,0.6,18.8
-4.1000000000000085,176.0,2.0,16.5,2.2,24.0
-6.300000000000011,203.0,1.6,20.8,0.3,22.0
-6.199999999999989,175.0,1.5,18.6,5.6,9.2
1.5,201.0,2.1,0.2,0.4,16.4
3.9000000000000057,170.0,4.1,1.3,1.3,3.6
-4.299999999999997,172.0,1.0,16.3,0.3,23.6
2.5999999999999943,188.0,3.6,0.1,0.4,19.6
0.29999999999999716,188.0,2.6,3.2,0.8,21.2
-5.0,172.0,1.8,15.8,1.1,18.0
-2.0,174.0,3.8,11.6,0.6,8.8
-3.299999999999997,166.0,1.7,21.2,0.3,12.8
-4.5,166.0,1.5,20.3,1.6,36.4
-1.6999999999999886,162.0,1.6,7.7,5.9,31.2
-0.10000000000000853,177.0,3.7,2.1,0.5,25.6
-7.0,179.0,2.2,15.4,4.8,32.8
-1.4000000000000057,191.0,1.5,2.5,3.9,40.4
-3.200000000000003,181.0,2.3,21.0,5.6,24.0
-0.8999999999999915,187.0,0.2,2.3,0.8,21.2
-2.0,198.0,1.7,7.0,4.7,20.0
-1.0,175.0,1.9,0.1,4.5,12.8
-5.699999999999996,171.0,1.1,10.4,3.7,24.0
-3.200000000000003,207.0,1.8,14.1,0.3,32.0
-4.5,168.0,4.3,9.7,3.6,44.4
-1.6999999999999886,181.0,4.7,15.6,1.2,36.4
-5.6000000000000085,203.0,2.2,22.0,0.5,9.2
-0.8999999999999915,204.0,2.3,7.8,0.7,20.0
-4.400000000000006,193.0,3.3,16.7,0.6,11.2
-5.1000000000000085,182.0,3.0,21.5,3.6,39.2
-2.4000000000000057,169.0,2.9,8.7,0.3,38.4
-1.2999999999999972,184.0,1.7,0.9,0.6,40.0
-1.5999999999999943,165.0,2.7,14.4,1.5,22.0
-4.199999999999989,210.0,2.7,16.4,0.5,23.6
-4.200000000000003,191.0,1.7,12.2,2.1,25.2
-6.200000000000003,180.0,1.2,14.3,5.5,26.8
-3.299999999999997,167.0,1.2,16.5,4.4,16.8
-5.3999999999999915,193.0,2.9,20.4,0.9,25.6
-0.4000000000000057,189.0,1.3,0.2,1.7,33.2
-5.299999999999997,193.0,1.9,19.7,2.0,11.6
-0.6999999999999886,184.0,0.5,1.3,0.9,28.0
-2.1999999999999886,188.0,2.9,8.7,5.1,32.4
-2.5999999999999943,184.0,1.8,5.8,6.0,10.8
2.6000000000000085,184.0,3.0,0.2,0.8,23.6
-5.0,207.0,1.4,17.0,0.3,24.4
-2.4000000000000057,157.0,3.3,16.3,0.8,30.8
0.5,172.0,2.3,2.4,2.1,34.4
0.5999999999999943,187.0,2.9,4.5,0.3,30.8
-0.5999999999999943,183.0,0.9,4.4,0.8,16.8
-4.200000000000003,191.0,1.6,14.0,1.7,18.4
-3.1999999999999886,189.0,2.2,16.0,0.2,14.8
-4.0,186.0,2.5,13.4,1.7,22.0
-3.3000000000000114,191.0,2.6,21.3,0.8,28.8
-7.0,189.0,1.6,18.3,1.3,40.0
-1.2000000000000028,179.0,1.5,0.9,3.6,22.8
2.200000000000003,178.0,3.6,1.5,0.5,14.4
-1.8999999999999915,194.0,0.1,5.8,4.1,23.2
-2.8999999999999915,178.0,1.4,9.3,3.9,13.6
-5.5,192.0,2.2,18.7,2.4,14.0
-0.9000000000000057,177.0,3.3,7.9,1.3,37.2
2.0,182.0,3.1,0.7,0.5,21.2
-0.7000000000000028,189.0,3.0,7.9,0.3,19.2
-3.4000000000000057,193.0,1.8,8.7,2.1,18.4
-6.1000000000000085,155.0,2.4,14.0,3.2,34.0
-0.10000000000000853,174.0,2.9,6.2,0.2,37.6
-3.3000000000000114,168.0,1.4,11.1,0.5,32.8
-1.3999999999999915,176.0,3.0,3.4,5.9,20.0
-2.4000000000000057,195.0,3.3,12.9,4.0,28.8
-2.3999999999999915,182.0,2.1,12.9,0.4,24.8
-0.7000000000000028,186.0,3.3,8.0,1.3,32.4
-1.6999999999999886,210.0,2.6,3.0,5.0,32.8
-5.600000000000001,177.0,1.6,15.4,4.4,11.2
-2.299999999999997,177.0,3.0,5.5,0.5,30.0
0.7999999999999972,196.0,2.4,4.4,4.0,48.4
-3.6000000000000085,184.0,1.6,14.4,0.8,14.0
-0.9000000000000057,184.0,2.8,7.7,4.1,22.4
-1.7999999999999972,167.0,4.9,8.3,0.6,8.4
-0.5,156.0,1.1,1.0,1.4,27.6
1.5,167.0,3.1,0.1,0.8,36.4
-2.0,180.0,1.9,8.7,5.6,20.8
-5.300000000000011,187.0,2.3,14.4,4.4,9.2
-0.7999999999999972,183.0,2.6,8.2,0.4,12.8
-4.700000000000003,205.0,2.8,15.8,0.3,20.8
-3.6000000000000085,201.0,2.7,16.0,5.6,27.6
-1.7000000000000028,170.0,1.8,4.8,2.1,16.0
-1.8999999999999915,208.0,4.1,17.6,0.4,36.4
-3.1000000000000085,161.0,2.9,15.8,2.9,34.8
-0.19999999999998863,197.0,4.3,22.0,1.8,41.2
0.3999999999999915,193.0,1.4,0.6,1.5,46.0
-3.700000000000003,196.0,1.3,8.9,0.7,48.4
-2.700000000000003,187.0,4.2,11.7,2.7,29.2
-3.4000000000000057,176.0,1.4,9.1,4.8,50.4
-3.799999999999997,184.0,1.9,14.2,0.8,43.6
1.0,196.0,2.8,1.3,0.5,32.0
2.6000000000000085,166.0,4.9,4.5,0.4,38.8
-0.09999999999999432,162.0,2.7,6.3,0.8,34.8
-0.7000000000000028,201.0,2.0,3.9,2.4,22.4
-2.5,206.0,1.9,5.4,5.9,18.8
0.0,181.0,2.5,0.2,1.3,27.6
-3.0,205.0,0.7,8.7,0.5,34.4
-5.200000000000003,187.0,1.3,16.6,0.4,54.4
-3.1000000000000085,175.0,1.3,13.6,1.0,35.2
-5.3999999999999915,193.0,1.5,12.8,5.3,28.0
0.5,168.0,5.3,8.3,1.3,20.4
-2.6000000000000085,189.0,3.6,18.1,5.0,32.0
-4.5,175.0,1.6,12.7,3.0,47.2
3.0999999999999943,197.0,3.7,6.0,0.4,6.4
-9.099999999999994,156.0,1.6,20.6,2.1,36.0
-2.1000000000000085,190.0,2.7,10.6,4.2,12.0
1.6000000000000085,196.0,3.6,7.1,1.7,31.2
-2.8000000000000114,180.0,1.5,10.4,2.1,24.4
-0.20000000000000284,164.0,3.7,8.3,0.3,35.6
-6.700000000000003,183.0,1.5,15.6,0.7,49.2
-6.199999999999989,191.0,2.7,21.5,4.4,52.4
-0.29999999999999716,187.0,2.0,3.9,3.9,11.2
-1.9000000000000057,163.0,2.6,1.0,0.5,32.8
-0.09999999999999432,182.0,2.7,15.1,4.8,36.0
-3.4000000000000057,195.0,3.4,22.0,0.7,18.8
-1.5,175.0,4.5,20.4,0.2,13.6
-5.900000000000006,164.0,1.2,19.7,3.2,40.4
-0.8999999999999915,176.0,1.9,2.8,4.0,41.6
-0.6000000000000085,196.0,2.2,6.4,0.4,17.2
1.1000000000000085,180.0,2.7,0.2,0.9,17.2
2.0,162.0,5.3,16.7,2.0,11.2
-1.0,162.0,1.3,1.9,0.2,40.0
2.799999999999997,207.0,4.4,0.3,5.2,5.2
-0.10000000000000853,186.0,4.8,8.9,3.6,44.4
-4.900000000000006,194.0,3.0,19.1,4.2,14.0
-2.0,186.0,2.5,8.8,3.9,9.2
-2.0,181.0,1.9,5.1,0.2,31.6
-2.5,191.0,2.0,11.0,0.9,23.6
-2.700000000000003,209.0,1.1,14.0,0.8,16.4
-1.8999999999999915,170.0,2.3,10.0,1.3,23.6
-4.599999999999994,197.0,1.6,9.7,5.2,14.4
-6.700000000000003,160.0,0.7,18.8,0.4,5.6
-6.900000000000006,185.0,2.3,21.6,1.1,29.2
-1.2999999999999972,190.0,3.1,5.7,0.6,15.2
-3.0999999999999943,176.0,3.9,18.0,4.2,12.0
-5.5,183.0,1.7,21.7,1.9,52.0
0.7000000000000028,180.0,3.9,7.9,1.1,37.6
-2.5999999999999943,190.0,4.0,13.9,3.9,27.2
-1.0,193.0,1.9,4.1,2.2,44.8
-2.799999999999997,193.0,1.8,10.6,4.7,38.8
-3.200000000000003,165.0,0.4,3.1,0.7,30.0
0.29999999999999716,165.0,1.0,0.3,0.5,12.4
-7.900000000000006,165.0,1.9,17.0,0.9,31.6
0.9000000000000057,188.0,3.6,3.9,4.7,21.6
-5.200000000000003,168.0,1.4,17.9,0.6,22.4
-3.0,172.0,3.4,19.4,0.7,9.2
-1.5,172.0,3.3,5.0,0.9,35.6
-1.9000000000000057,183.0,3.5,15.8,0.6,42.0
-3.5,206.0,3.1,13.1,0.4,41.2
-3.9000000000000057,165.0,2.0,21.2,1.2,26.8
-2.0999999999999943,170.0,0.8,8.1,0.5,23.2
-2.6000000000000085,188.0,2.7,10.3,1.5,43.6
-1.4000000000000057,176.0,0.4,0.1,0.6,18.4
-2.3000000000000114,183.0,2.9,6.5,5.8,12.0
-2.3000000000000043,185.0,1.8,8.5,2.3,31.6
-4.300000000000011,191.0,4.5,20.3,2.6,11.6
-0.9000000000000057,181.0,3.5,19.3,0.6,19.2
-0.5,191.0,4.6,6.8,1.7,34.0
-4.199999999999989,195.0,1.3,13.0,5.2,44.8
-0.6999999999999886,189.0,3.6,11.7,1.6,34.0
1.0,196.0,3.6,0.1,4.1,22.4
-2.5,191.0,3.5,18.6,4.4,32.4
0.6000000000000085,189.0,1.7,0.5,0.7,32.0
-0.5,193.0,2.4,3.0,0.4,15.2
-1.1000000000000085,192.0,3.7,6.2,4.6,42.8
-1.2000000000000028,173.0,2.1,0.1,2.1,37.2
-2.1000000000000085,194.0,1.7,6.2,4.0,22.8
-7.700000000000003,177.0,2.0,19.7,1.9,11.6
-3.3000000000000043,200.0,3.2,22.1,1.5,12.4
-3.4000000000000057,203.0,2.1,20.8,0.3,24.8
-2.0,186.0,1.8,7.6,4.5,21.6
-2.0999999999999943,164.0,1.2,11.8,1.3,12.4
1.0,189.0,2.7,1.9,0.2,32.0
-7.700000000000003,175.0,1.5,20.8,1.0,41.2
-0.9000000000000057,184.0,1.2,0.8,1.0,43.2
-3.6000000000000085,202.0,2.4,20.8,0.2,13.2
-0.8999999999999915,183.0,1.6,0.0,4.0,32.8
2.0,194.0,3.5,0.8,1.6,34.4
-2.0,192.0,2.9,7.7,0.6,39.6
-1.7999999999999972,190.0,3.5,11.5,4.9,37.6
-3.0,188.0,1.0,9.7,1.0,19.6
0.6999999999999886,187.0,4.2,0.3,5.1,7.6
1.7000000000000028,187.0,1.9,0.7,0.1,18.8
-1.0,177.0,4.3,6.4,5.3,22.4
-2.6000000000000085,174.0,3.6,15.7,0.6,26.4
-1.8999999999999915,179.0,2.8,18.8,2.3,25.6
-1.5999999999999943,200.0,1.1,6.4,0.5,25.2
-1.0,165.0,2.9,7.2,0.7,35.2
1.6999999999999886,193.0,4.3,1.0,1.0,35.2
-1.5,174.0,1.9,7.0,1.3,34.8
-3.799999999999997,175.0,1.3,18.5,0.8,9.6
0.7999999999999972,175.0,2.5,0.1,0.6,21.6
-3.4000000000000057,163.0,1.7,15.1,2.0,24.4
1.2999999999999972,180.0,2.5,0.2,0.4,13.6
-4.299999999999997,167.0,4.4,22.1,3.1,6.8
-3.5999999999999943,190.0,1.6,14.1,1.8,17.2
