lifespan,genetic,length,mass,alcohol,bmi norm under,bmi norm over
95.5,96.4,205.0,71.1,2.0,-1.5814991076740021,0.0
97.4,98.8,198.0,78.7,0.8,0.0,0.0
69.6,71.2,192.0,89.7,5.2,0.0,0.0
87.1,87.4,182.0,99.2,5.7,0.0,4.948073904117859
77.1,77.3,186.0,87.6,3.7,0.0,0.3208463406174076
69.2,73.6,194.0,108.2,4.7,0.0,3.749070039324053
83.6,80.9,207.0,63.1,0.6,-3.773868701719991,0.0
68.6,64.6,174.0,74.4,0.5,0.0,0.0
99.4,102.1,195.0,157.7,0.6,0.0,16.472715318869163
95.8,95.0,179.0,58.6,1.6,-0.21093286726381777,0.0
74.9,79.7,200.0,60.9,4.6,-3.2750000000000004,0.0
91.1,90.5,186.0,84.8,1.4,0.0,0.0
86.8,84.8,198.0,88.4,0.2,0.0,0.0
72.2,78.6,193.0,89.4,1.7,0.0,0.0
91.7,91.0,191.0,76.5,0.6,0.0,0.0
67.9,67.3,194.0,81.3,0.3,0.0,0.0
79.0,80.0,190.0,109.0,0.4,0.0,5.193905817174517
86.8,91.0,171.0,133.8,0.3,0.0,20.757669026367097
63.8,71.3,162.0,153.8,0.4,0.0,33.603871361073
92.2,88.8,178.0,62.6,0.7,0.0,0.0
77.5,81.5,185.0,152.4,5.0,0.0,19.528853177501823
80.5,80.9,183.0,103.3,0.3,0.0,5.845949416226219
80.8,84.5,199.0,92.2,4.7,0.0,0.0
85.8,86.8,183.0,161.7,1.0,0.0,23.284511332079184
65.6,69.2,175.0,52.0,0.5,-1.520408163265305,0.0
77.3,77.3,158.0,88.8,1.2,0.0,10.571222560487094
74.7,82.4,169.0,128.4,3.8,0.0,19.95640908931761
99.2,99.1,185.0,76.3,5.1,0.0,0.0
76.8,79.9,165.0,105.5,0.6,0.0,13.751147842056938
84.3,86.8,197.0,110.7,6.0,0.0,3.524311371073722
77.1,79.1,193.0,100.2,1.5,0.0,1.900051008080755
87.9,89.1,192.0,80.7,4.8,0.0,0.0
73.0,74.2,166.0,117.0,0.3,0.0,17.4589925968936
83.4,88.4,178.0,66.3,4.8,0.0,0.0
73.6,72.8,208.0,65.4,0.9,-3.383505917159763,0.0
80.0,86.9,196.0,82.0,1.0,0.0,0.0
71.7,74.0,197.0,68.1,0.5,-0.9525238990955707,0.0
79.4,79.4,172.0,114.6,1.1,0.0,13.73715521903732
81.7,83.6,159.0,119.1,1.7,0.0,22.110478224753763
89.1,89.5,191.0,127.1,1.2,0.0,9.840053726597404
83.4,88.8,170.0,85.6,4.6,0.0,4.61937716262976
75.9,79.8,188.0,141.3,0.6,0.0,14.978497057492085
64.2,70.8,178.0,120.4,4.0,0.0,13.000252493372052
73.6,75.0,175.0,86.5,1.6,0.0,3.2448979591836746
73.3,76.5,193.0,57.3,3.0,-3.117036698971784,0.0
66.3,66.4,185.0,64.2,0.3,0.0,0.0
63.2,64.6,208.0,92.0,2.2,0.0,0.0
66.5,70.5,186.0,98.3,0.8,0.0,3.413689443866339
82.2,84.1,202.0,113.8,5.8,0.0,2.8894226056268977
71.1,76.8,163.0,67.8,2.6,0.0,0.51846136474839
77.1,78.9,162.0,107.2,0.1,0.0,15.847431793933843
76.5,78.7,185.0,106.5,0.1,0.0,6.117604090577061
82.5,83.3,188.0,133.8,1.2,0.0,12.85649615210503
72.1,71.9,195.0,98.9,1.9,0.0,1.0092044707429366
79.0,83.2,168.0,92.9,0.3,0.0,7.915249433106581
74.3,77.2,172.0,56.3,0.6,0.0,0.0
76.9,75.6,193.0,127.9,1.9,0.0,9.336492254825636
83.9,88.4,177.0,98.3,1.1,0.0,6.376679753582938
74.0,75.8,181.0,98.8,0.1,0.0,5.157809590671835
80.5,82.7,176.0,59.7,2.3,0.0,0.0
82.7,82.7,159.0,84.0,0.7,0.0,8.226533760531623
80.3,80.2,169.0,84.9,0.5,0.0,4.725849935226364
89.8,90.4,164.0,97.1,4.5,0.0,11.102022605591912
89.3,93.3,188.0,72.1,0.4,0.0,0.0
82.7,85.1,170.0,138.8,1.2,0.0,23.02768166089966
91.6,92.5,187.0,83.9,0.9,0.0,0.0
80.8,84.3,184.0,99.5,2.1,0.0,4.3891776937618125
99.8,100.0,207.0,76.6,0.2,-0.6232700879833821,0.0
80.2,83.0,201.0,70.4,4.6,-1.0746887453280785,0.0
89.3,92.0,186.0,75.7,0.8,0.0,0.0
87.8,87.2,166.0,81.5,0.3,0.0,4.576135868776312
79.2,82.0,170.0,65.2,0.4,0.0,0.0
88.8,86.2,187.0,77.8,0.5,0.0,0.0
84.5,86.4,181.0,63.9,3.3,0.0,0.0
90.4,89.8,168.0,52.8,5.2,0.0,0.0
73.9,81.2,177.0,104.6,5.7,0.0,8.387596156915315
86.7,89.2,162.0,88.6,0.7,0.0,8.760097546105769
82.9,82.3,193.0,77.8,4.5,0.0,0.0
79.7,83.7,188.0,64.6,0.3,-0.22249886826618592,0.0
74.2,77.7,167.0,100.4,4.0,0.0,10.999856574276599
78.7,83.3,177.0,107.8,0.8,0.0,9.4090140125762
80.8,83.1,192.0,95.8,1.2,0.0,0.9874131944444429
78.1,77.2,196.0,92.1,0.9,0.0,0.0
79.4,84.8,202.0,66.7,0.5,-2.1535633761395943,0.0
79.9,85.4,201.0,107.8,4.7,0.0,1.6825078587163738
82.3,83.2,173.0,74.9,2.3,0.0,0.02589461726085318
85.5,86.5,181.0,87.0,4.1,0.0,1.5559659351057675
78.2,77.5,193.0,89.1,1.3,0.0,0.0
81.9,86.4,184.0,107.5,1.7,0.0,6.75212665406427
76.6,76.1,185.0,88.7,0.6,0.0,0.9167275383491571
70.4,73.5,187.0,73.7,1.0,0.0,0.0
84.5,87.3,201.0,88.2,4.5,0.0,0.0
74.5,76.6,189.0,88.0,0.4,0.0,0.0
80.5,81.8,160.0,79.7,2.3,0.0,6.1328124999999964
72.9,75.5,200.0,117.1,3.1,0.0,4.274999999999999
95.6,91.2,174.0,51.8,1.2,-1.3907385387765885,0.0
79.3,80.7,213.0,75.5,0.2,-1.858681037712973,0.0
81.9,85.4,186.0,57.2,0.7,-1.9662966816973082,0.0
79.6,81.4,180.0,135.1,3.6,0.0,16.697530864197525
83.3,81.2,167.0,61.8,0.3,0.0,0.0
72.8,77.1,178.0,66.3,1.3,0.0,0.0
98.9,100.8,182.0,69.7,1.3,0.0,0.0
69.9,78.5,180.0,107.4,5.4,0.0,8.148148148148145
84.8,81.4,160.0,87.2,0.0,0.0,9.062499999999993
69.2,69.5,188.0,87.2,1.3,0.0,0.0
76.7,75.9,213.0,60.7,2.4,-5.120820383962615,0.0
62.0,71.7,177.0,110.0,5.9,0.0,10.111238788343066
83.3,84.7,175.0,124.5,0.4,0.0,15.653061224489797
79.9,80.8,186.0,70.6,2.1,0.0,0.0
80.2,80.3,200.0,88.0,1.4,0.0,0.0
88.1,89.5,200.0,79.4,3.1,0.0,0.0
79.7,79.4,200.0,107.8,0.5,0.0,1.9499999999999993
78.6,85.2,194.0,74.4,4.6,0.0,0.0
63.2,65.2,213.0,100.9,0.5,0.0,0.0
73.8,77.3,195.0,83.9,1.1,0.0,0.0
88.0,88.5,169.0,120.4,1.6,0.0,17.155386716151405
90.6,91.8,199.0,80.3,5.3,0.0,0.0
73.6,74.7,213.0,62.7,1.2,-4.6799907425775285,0.0
79.4,79.4,173.0,67.9,1.3,0.0,0.0
94.0,97.2,184.0,51.8,0.8,-3.19990548204159,0.0
88.2,89.2,199.0,135.0,1.1,0.0,9.090048231105271
82.2,84.0,196.0,69.3,3.8,-0.4606413994169074,0.0
61.0,66.1,194.0,155.8,0.8,0.0,16.396535232224473
86.8,92.1,195.0,142.5,0.7,0.0,12.475345167652861
74.6,74.9,172.0,100.7,2.7,0.0,9.038669551108711
77.8,78.6,184.0,109.5,2.4,0.0,7.342863894139882
77.1,77.7,201.0,100.2,0.3,0.0,0.0
80.9,77.4,197.0,76.3,0.3,0.0,0.0
78.5,82.9,160.0,93.4,5.1,0.0,11.484374999999993
76.2,77.2,192.0,86.0,0.3,0.0,0.0
79.4,84.6,184.0,132.5,0.9,0.0,14.136342155009451
68.7,72.6,172.0,85.0,3.9,0.0,3.7317468902109283
99.9,99.2,185.0,72.6,4.2,0.0,0.0
80.3,82.3,173.0,151.6,5.0,0.0,25.65321260316081
80.7,85.0,180.0,133.7,1.9,0.0,16.265432098765423
74.6,79.9,186.0,139.7,3.8,0.0,15.380390796623878
97.1,98.7,160.0,71.9,4.7,0.0,3.0859374999999964
89.8,92.7,176.0,98.3,0.4,0.0,6.734245867768596
72.0,73.5,168.0,96.0,4.7,0.0,9.013605442176875
75.1,77.6,188.0,86.1,0.2,0.0,0.0
74.4,80.8,186.0,58.6,4.0,-1.5616256214591289,0.0
68.0,67.6,173.0,121.3,0.3,0.0,15.52925256440242
77.5,79.4,193.0,67.3,0.9,-0.43240086982200765,0.0
73.4,75.4,190.0,65.2,3.5,-0.4390581717451525,0.0
87.4,86.9,196.0,93.6,4.8,0.0,0.0
78.7,79.8,167.0,142.2,0.9,0.0,25.987844669941552
72.2,73.4,191.0,66.6,5.8,-0.24392149338011748,0.0
78.0,77.8,203.0,87.8,5.4,0.0,0.0
63.8,69.3,197.0,94.4,0.1,0.0,0.0
70.1,72.5,191.0,68.0,2.3,0.0,0.0
86.7,88.2,198.0,109.0,0.9,0.0,2.803285379042954
72.6,77.6,200.0,64.4,5.2,-2.3999999999999986,0.0
83.7,84.9,172.0,61.5,4.5,0.0,0.0
82.9,86.2,174.0,81.7,0.7,0.0,1.9850706830492797
75.5,73.5,180.0,78.8,0.6,0.0,0.0
67.2,71.7,176.0,67.5,3.2,0.0,0.0
76.6,79.2,194.0,112.3,2.2,0.0,4.838452545435221
84.8,84.6,198.0,125.6,0.4,0.0,7.037547189062337
88.4,90.7,190.0,60.5,0.5,-1.7409972299168963,0.0
76.6,76.6,180.0,108.0,3.1,0.0,8.333333333333329
68.8,74.4,190.0,151.9,1.1,0.0,17.07756232686981
92.7,92.8,185.0,53.9,4.0,-2.7512783053323613,0.0
79.4,84.9,170.0,125.7,0.2,0.0,18.49480968858132
78.5,78.9,172.0,84.9,5.8,0.0,3.697944835045977
93.5,93.1,172.0,95.0,0.3,0.0,7.1119524067063296
75.3,75.4,174.0,104.6,0.4,0.0,9.548817545250358
71.9,73.9,200.0,96.7,1.7,0.0,0.0
80.4,79.2,187.0,84.8,0.4,0.0,0.0
73.6,75.3,173.0,105.7,1.6,0.0,10.316916702863445
85.0,84.6,170.0,83.3,2.7,0.0,3.8235294117647065
79.6,84.6,193.0,125.1,3.1,0.0,8.584794222663696
73.1,74.5,192.0,140.1,0.9,0.0,13.004557291666664
90.2,91.1,203.0,54.0,5.2,-5.396066393263604,0.0
81.9,82.1,176.0,53.2,0.7,-1.3254132231404938,0.0
88.2,87.8,183.0,63.9,0.6,0.0,0.0
86.7,87.0,185.0,61.9,0.5,-0.4138056975894848,0.0
73.7,79.5,166.0,120.3,3.9,0.0,18.65655392654957
82.1,85.5,179.0,128.6,5.6,0.0,15.136075653069504
75.9,77.7,186.0,50.2,0.6,-3.989651982888196,0.0
85.9,85.5,165.0,83.4,1.0,0.0,5.633608815427003
79.5,80.9,174.0,78.6,6.0,0.0,0.9611573523583026
66.2,66.5,186.0,94.5,5.9,0.0,2.3152965660769986
98.3,96.3,177.0,62.2,2.0,0.0,0.0
79.8,82.6,189.0,97.6,1.9,0.0,2.322863301699279
79.4,82.1,164.0,93.8,0.3,0.0,9.87507436049971
100.4,101.8,175.0,73.5,1.3,0.0,0.0
69.3,73.9,174.0,98.9,0.7,0.0,7.666138195270179
76.2,78.7,184.0,87.5,2.3,0.0,0.8447542533081283
87.1,91.9,190.0,115.5,1.6,0.0,6.994459833795016
83.2,81.8,182.0,81.5,5.1,0.0,0.0
79.7,80.4,187.0,115.1,2.5,0.0,7.914867454030706
81.6,82.9,193.0,107.8,0.5,0.0,3.9403742382345825
74.8,73.7,195.0,87.5,3.9,0.0,0.0
91.9,96.0,171.0,84.8,0.6,0.0,4.000376184125031
84.2,84.2,179.0,110.9,0.5,0.0,9.61190349864237
76.3,81.1,179.0,124.9,1.6,0.0,13.98130520270903
79.1,81.7,193.0,127.0,0.5,0.0,9.094875030202154
69.3,75.7,175.0,89.5,5.4,0.0,4.224489795918366
81.9,85.2,172.0,85.7,1.7,0.0,3.9683612763656058
77.3,79.9,211.0,63.6,0.6,-4.214606590148469,0.0
83.0,83.7,189.0,109.9,3.3,0.0,5.76621595140114
78.8,82.2,180.0,61.0,3.1,0.0,0.0
100.1,99.5,175.0,76.9,4.4,0.0,0.11020408163265571
73.1,80.9,168.0,114.2,4.3,0.0,15.462018140589578
81.6,80.8,191.0,114.3,0.4,0.0,6.331377977577368
81.4,81.0,183.0,101.7,0.6,0.0,5.368180596613811
80.4,80.2,203.0,113.5,1.2,0.0,2.542527117862612
76.1,76.3,195.0,147.0,0.7,0.0,13.658777120315584
78.5,86.5,180.0,133.1,5.6,0.0,16.08024691358024
84.4,82.8,187.0,57.5,0.5,-2.0568646515485156,0.0
87.5,92.3,160.0,50.1,3.5,0.0,0.0
70.8,72.1,205.0,100.7,0.6,0.0,0.0
84.5,87.3,207.0,103.7,0.5,0.0,0.0
84.7,88.1,170.0,83.0,5.8,0.0,3.7197231833910074
78.8,82.5,166.0,64.2,0.2,0.0,0.0
74.0,80.9,170.0,90.5,5.3,0.0,6.314878892733567
69.4,69.9,175.0,79.9,5.9,0.0,1.0897959183673471
78.7,80.2,193.0,71.2,4.2,0.0,0.0
80.8,79.6,180.0,59.1,0.5,-0.2592592592592595,0.0
78.7,77.2,197.0,129.7,5.0,0.0,8.420082970444994
62.8,68.6,178.0,81.5,4.3,0.0,0.7227622774902152
81.3,79.6,192.0,96.0,0.1,0.0,1.0416666666666679
85.8,88.5,189.0,63.4,3.4,-0.7513367486912443,0.0
85.5,87.5,168.0,103.2,1.4,0.0,11.564625850340143
84.8,86.3,173.0,121.6,0.4,0.0,15.629489792508934
80.5,80.7,164.0,80.1,1.7,0.0,4.781380130874481
71.7,71.5,180.0,135.8,1.0,0.0,16.913580246913583
86.8,86.5,184.0,80.0,0.7,0.0,0.0
71.3,77.8,196.0,124.7,0.8,0.0,7.460433152852978
90.5,87.6,198.0,77.3,0.4,0.0,0.0
68.4,74.3,172.0,124.8,1.2,0.0,17.18496484586263
88.2,90.3,191.0,83.7,0.7,0.0,0.0
77.7,79.7,186.0,113.7,0.2,0.0,7.8650711064862975
68.1,74.1,198.0,50.3,4.1,-5.669676563615958,0.0
93.5,91.0,191.0,82.2,1.1,0.0,0.0
75.5,79.6,164.0,56.3,0.4,0.0,0.0
60.9,65.2,197.0,58.6,3.2,-3.4004096987812105,0.0
76.6,79.1,191.0,97.1,5.5,0.0,1.6165949398316926
87.1,89.5,195.0,139.6,0.3,0.0,11.712689020381326
94.7,95.1,164.0,74.9,0.9,0.0,2.8480071386079793
82.4,84.0,195.0,103.5,5.2,0.0,2.218934911242606
77.4,80.3,174.0,127.1,1.6,0.0,16.98044655833003
72.9,78.0,164.0,76.3,5.1,0.0,3.3685306365258825
79.7,81.1,172.0,120.1,3.0,0.0,15.596268253109791
83.6,85.5,207.0,62.8,6.0,-3.8438820042474724,0.0
77.7,79.2,205.0,138.5,1.9,0.0,7.956573468173708
79.0,76.9,174.0,113.3,1.8,0.0,12.422380763641165
81.4,83.9,185.0,82.1,5.4,0.0,0.0
89.4,90.0,178.0,83.0,0.5,0.0,1.1961873500820595
84.3,84.8,201.0,88.6,2.4,0.0,0.0
65.7,71.5,169.0,120.1,4.9,0.0,17.05034837715767
80.9,85.7,191.0,129.1,0.5,0.0,10.388284312381785
88.7,86.5,191.0,72.5,4.9,0.0,0.0
71.6,75.6,169.0,130.2,0.4,0.0,20.58663912328
82.2,84.2,188.0,51.4,4.4,-3.957220461747397,0.0
79.9,81.2,176.0,109.5,5.5,0.0,10.349948347107436
94.9,93.2,170.0,53.4,0.1,-0.02249134948096554,0.0
73.9,74.4,177.0,73.3,0.7,0.0,0.0
81.0,79.8,169.0,57.2,1.9,0.0,0.0
74.7,78.1,200.0,68.5,2.8,-1.375,0.0
87.5,88.0,181.0,93.3,0.0,0.0,3.478984157992734
95.2,95.6,162.0,80.9,5.5,0.0,5.826093583295226
84.9,86.2,173.0,79.2,0.6,0.0,1.4626282201209513
75.8,81.7,177.0,97.1,0.7,0.0,5.993648057710104
84.2,84.9,179.0,118.2,0.3,0.0,11.890234387191413
63.3,73.4,169.0,145.3,1.8,0.0,25.873568852631223
81.6,83.2,190.0,122.2,0.5,0.0,8.850415512465375
64.7,67.7,178.0,87.1,0.2,0.0,2.490215881833098
78.3,78.9,178.0,55.2,0.1,-1.0779573286201227,0.0
94.4,93.9,200.0,75.0,0.8,0.0,0.0
83.4,82.6,197.0,86.2,3.5,0.0,0.0
79.5,82.7,177.0,127.7,5.1,0.0,15.760956302467363
83.0,83.6,185.0,55.4,2.0,-2.3130021913805727,0.0
74.4,73.6,184.0,58.9,0.3,-1.1027882797731579,0.0
100.2,101.9,186.0,50.8,1.6,-3.8162215285004066,0.0
91.8,94.2,181.0,152.5,0.3,0.0,21.549250633375053
83.9,87.4,192.0,141.4,0.8,0.0,13.357204861111114
98.5,99.5,170.0,122.9,4.6,0.0,17.525951557093435
95.4,98.4,167.0,88.5,0.4,0.0,6.732941303022699
80.5,79.2,175.0,64.0,2.1,0.0,0.0
71.3,70.6,171.0,58.3,4.6,0.0,0.0
78.4,78.6,193.0,128.7,0.1,0.0,9.55126312115761
76.7,77.2,177.0,88.4,0.4,0.0,3.2166682626320657
90.4,93.7,193.0,89.8,4.1,0.0,0.0
72.8,76.5,169.0,51.7,1.3,-0.39839291341339234,0.0
68.2,67.4,181.0,61.7,4.1,0.0,0.0
91.0,90.8,193.0,114.8,3.7,0.0,5.819619318639425
81.3,80.5,188.0,82.1,0.4,0.0,0.0
93.0,90.7,198.0,106.1,0.2,0.0,2.0635649423528193
83.3,84.5,178.0,57.3,3.8,-0.41516222699154426,0.0
74.7,81.8,158.0,143.6,0.8,0.0,32.52283287934625
90.2,91.3,198.0,69.2,0.8,-0.8487399244974974,0.0
85.3,84.3,163.0,61.8,2.0,0.0,0.0
75.1,79.0,186.0,92.1,0.3,0.0,1.6215747485258376
78.3,78.3,162.0,125.1,0.7,0.0,22.66803840877914
77.3,77.2,188.0,64.9,0.2,-0.13761883205069836,0.0
81.3,81.5,169.0,136.3,1.7,0.0,22.72241868281924
65.5,66.5,188.0,114.7,2.5,0.0,7.452467179719335
88.7,87.8,177.0,83.0,0.7,0.0,1.4930256312043149
79.5,85.7,203.0,73.4,2.0,-0.68835691232497,0.0
71.1,76.1,188.0,93.5,1.6,0.0,1.4542779538252617
72.0,82.7,163.0,137.6,0.2,0.0,26.78967970190824
79.8,80.6,185.0,89.0,0.7,0.0,1.0043827611395137
74.1,72.6,186.0,53.1,1.4,-3.1514047866805424,0.0
75.0,77.3,167.0,78.0,4.3,0.0,2.9680160636810236
91.3,90.6,197.0,122.9,0.9,0.0,6.667912082248964
81.8,81.1,166.0,60.8,5.3,0.0,0.0
78.9,80.4,183.0,67.0,0.3,0.0,0.0
82.2,83.5,176.0,83.3,3.9,0.0,1.8917871900826455
79.0,78.5,194.0,63.5,0.7,-1.6278563077904131,0.0
84.4,87.4,188.0,139.7,1.1,0.0,14.525803531009508
84.9,87.8,184.0,55.7,1.9,-2.04796786389414,0.0
76.6,77.6,183.0,60.8,0.7,-0.34478485472842024,0.0
95.2,101.1,161.0,107.1,3.4,0.0,16.31785039157439
77.2,78.7,209.0,70.0,0.5,-2.474725853345845,0.0
62.2,63.9,159.0,58.0,0.5,0.0,0.0
96.5,98.8,198.0,69.3,0.5,-0.8232323232323218,0.0
73.8,77.0,184.0,53.9,1.6,-2.579631379962194,0.0
77.5,78.0,181.0,110.6,0.2,0.0,8.759653246237903
83.3,84.2,189.0,69.5,1.3,0.0,0.0
79.5,86.6,199.0,86.9,5.2,0.0,0.0
73.3,74.8,187.0,60.1,4.2,-1.313348966227231,0.0
79.5,81.1,197.0,109.0,0.5,0.0,3.08626864902471
84.2,85.4,158.0,51.5,2.0,0.0,0.0
93.2,99.1,196.0,89.0,0.4,0.0,0.0
76.9,80.5,192.0,128.5,5.2,0.0,9.857855902777779
78.7,85.2,185.0,96.2,6.0,0.0,3.1081081081081052
81.5,82.3,203.0,106.0,2.2,0.0,0.7225363391492223
72.6,72.6,189.0,81.2,2.9,0.0,0.0
75.4,74.1,169.0,69.6,0.1,0.0,0.0
79.7,80.0,193.0,72.8,4.4,0.0,0.0
78.5,80.6,180.0,54.6,3.3,-1.6481481481481488,0.0
76.8,82.3,195.0,104.7,4.3,0.0,2.534516765286
81.3,81.5,184.0,78.9,1.0,0.0,0.0
88.5,91.9,202.0,101.2,2.7,0.0,0.0
66.8,64.5,169.0,78.4,1.3,0.0,2.4500192570288206
78.2,79.0,176.0,54.2,2.5,-1.0025826446280988,0.0
83.2,86.2,162.0,57.3,0.5,0.0,0.0
81.3,81.9,189.0,125.8,0.4,0.0,10.217379132723046
98.6,101.2,201.0,122.8,0.4,0.0,5.395287245365221
85.4,90.2,177.0,146.7,3.5,0.0,21.825624820453882
68.2,72.4,185.0,103.1,5.9,0.0,5.1241782322863365
83.5,82.5,197.0,56.9,4.4,-3.8384524208302206,0.0
78.5,83.0,187.0,104.3,1.7,0.0,4.8264176842346025
80.5,83.0,166.0,67.7,1.6,0.0,0.0
82.4,84.4,205.0,156.3,2.2,0.0,12.192147531231413
83.1,81.4,188.0,67.5,4.7,0.0,0.0
83.0,84.0,171.0,97.8,2.0,0.0,8.44618857084231
76.5,77.1,180.0,70.3,4.4,0.0,0.0
99.5,100.3,178.0,60.1,3.7,0.0,0.0
79.0,81.4,194.0,111.0,1.2,0.0,4.493038580082899
76.3,79.8,164.0,91.7,6.0,0.0,9.09428911362285
83.6,92.0,202.0,54.7,5.2,-5.094451524360355,0.0
84.1,85.0,188.0,111.1,0.7,0.0,6.4339067451335445
86.6,87.5,178.0,61.4,2.6,0.0,0.0
57.0,65.9,199.0,99.9,0.9,0.0,0.22663569101790415
74.7,79.3,170.0,62.1,4.6,0.0,0.0
82.2,81.8,205.0,103.0,5.0,0.0,0.0
76.1,78.1,193.0,59.4,1.8,-2.553263174850331,0.0
85.5,88.1,196.0,63.6,4.2,-1.9443981674302364,0.0
84.3,87.8,210.0,108.8,1.6,0.0,0.0
74.8,79.7,194.0,123.6,4.2,0.0,7.840897013497717
75.0,78.6,160.0,111.4,5.0,0.0,18.515624999999993
71.4,73.0,176.0,85.8,2.1,0.0,2.6988636363636367
89.0,89.4,171.0,59.0,5.4,0.0,0.0
89.6,91.9,179.0,115.9,2.3,0.0,11.172404107237604
76.2,79.3,197.0,87.3,4.7,0.0,0.0
65.0,67.0,201.0,160.3,3.5,0.0,14.677235711987343
70.1,68.3,171.0,86.0,1.6,0.0,4.410758865975858
70.3,73.5,169.0,93.5,0.4,0.0,7.736948986380035
79.0,88.3,166.0,127.0,3.9,0.0,21.087966323123823
87.0,86.6,187.0,92.7,0.7,0.0,1.509193857416566
78.2,80.9,181.0,96.4,1.9,0.0,4.425231220048229
72.3,77.1,194.0,68.3,4.3,-0.35248166648953116,0.0
75.4,80.1,177.0,83.2,5.5,0.0,1.556864247183121
85.4,84.4,193.0,87.6,4.3,0.0,0.0
88.5,89.0,193.0,107.5,0.2,0.0,3.859835163360092
89.8,91.2,183.0,73.0,5.1,0.0,0.0
74.0,78.3,202.0,128.0,0.8,0.0,6.369473581021467
85.0,89.6,190.0,111.4,4.5,0.0,5.858725761772856
71.8,72.8,183.0,124.6,1.1,0.0,12.206246827316427
71.2,72.9,196.0,119.9,4.7,0.0,6.210953769262812
83.4,88.3,158.0,120.9,2.8,0.0,23.42973882390642
71.7,79.3,176.0,78.0,4.9,0.0,0.1807851239669418
66.2,68.6,165.0,103.4,1.7,0.0,12.979797979797986
91.8,94.5,199.0,104.3,1.1,0.0,1.337718744476149
77.2,80.4,179.0,130.8,4.7,0.0,15.822695920851416
81.3,81.5,179.0,80.0,1.3,0.0,0.0
73.4,75.9,193.0,78.6,5.2,0.0,0.0
80.1,83.6,176.0,80.8,1.0,0.0,1.0847107438016543
78.3,83.1,177.0,88.1,4.0,0.0,3.1209103386638546
86.0,84.9,193.0,79.7,1.8,0.0,0.0
75.0,77.1,179.0,119.1,0.5,0.0,12.17112449673855
91.7,95.2,169.0,68.1,1.3,0.0,0.0
77.3,78.3,172.0,125.1,0.5,0.0,17.286371011357495
84.2,86.1,170.0,60.9,6.0,0.0,0.0
77.5,83.7,181.0,61.2,1.8,0.0,0.0
87.0,84.8,197.0,86.5,1.0,0.0,0.0
80.7,82.0,194.0,129.1,3.9,0.0,9.30226378998831
100.0,98.0,195.0,93.5,0.2,0.0,0.0
84.4,87.2,199.0,82.2,0.9,0.0,0.0
75.8,76.9,190.0,134.2,4.3,0.0,12.174515235457065
77.2,76.4,166.0,90.8,0.6,0.0,7.951081434170419
74.9,81.6,179.0,77.4,0.5,0.0,0.0
67.3,71.6,179.0,77.0,2.0,0.0,0.0
77.5,80.6,162.0,135.2,1.7,0.0,26.516537113244915
68.9,73.4,191.0,159.5,4.6,0.0,18.72138921630438
85.5,89.7,181.0,132.8,2.2,0.0,15.536003174506277
71.0,73.6,164.0,90.9,0.6,0.0,8.796847114812621
78.3,85.4,198.0,145.6,0.7,0.0,12.139067442097748
67.0,71.9,192.0,140.2,0.5,0.0,13.031684027777779
66.6,72.5,203.0,65.5,3.2,-2.605413865903076,0.0
70.9,74.7,163.0,58.8,2.3,0.0,0.0
72.5,76.1,197.0,107.5,3.0,0.0,2.6997603648638204
77.7,79.4,186.0,78.3,3.5,0.0,0.0
79.2,79.7,160.0,102.3,0.9,0.0,14.960937499999993
83.3,85.1,175.0,121.6,0.8,0.0,14.706122448979592
85.0,89.2,194.0,56.3,1.4,-3.540918269741736,0.0
82.6,85.6,194.0,69.7,5.9,0.0,0.0
98.4,96.2,202.0,64.4,4.0,-2.717233604548573,0.0
96.4,96.7,192.0,97.7,0.5,0.0,1.5028211805555571
98.2,101.4,167.0,96.0,2.1,0.0,9.42217361683818
81.6,82.9,183.0,71.2,4.6,0.0,0.0
63.4,68.3,184.0,93.3,0.5,0.0,2.5578922495274092
90.0,89.5,185.0,133.3,0.4,0.0,13.948137326515706
78.7,80.4,180.0,118.1,0.3,0.0,11.450617283950614
87.5,90.3,204.0,73.6,5.0,-0.8144944252210706,0.0
90.3,90.6,184.0,54.3,4.2,-2.461483931947072,0.0
80.9,81.1,203.0,63.2,4.3,-3.1635443713751794,0.0
75.7,78.7,191.0,63.6,0.1,-1.0662673720566858,0.0
84.2,86.0,181.0,111.4,0.6,0.0,9.003846036445779
84.3,84.4,193.0,83.3,0.3,0.0,0.0
73.7,77.5,187.0,135.6,3.1,0.0,13.777202665217757
72.1,74.9,202.0,91.8,0.4,0.0,0.0
78.9,81.4,182.0,60.4,1.2,-0.26548725999275646,0.0
63.6,64.9,200.0,111.7,3.2,0.0,2.9250000000000007
81.0,82.6,165.0,99.6,0.1,0.0,11.584022038567497
76.9,77.5,175.0,81.2,5.7,0.0,1.514285714285716
67.7,69.9,188.0,90.3,0.6,0.0,0.548890900860119
71.5,77.0,189.0,86.2,5.9,0.0,0.0
95.3,95.3,162.0,92.7,0.6,0.0,10.322359396433463
84.5,86.0,187.0,73.9,2.1,0.0,0.0
57.0,64.1,202.0,51.3,1.9,-5.92770316635624,0.0
75.5,79.2,182.0,129.5,4.7,0.0,14.095519864750628
75.3,76.2,190.0,76.9,2.3,0.0,0.0
87.8,89.5,193.0,97.5,5.4,0.0,1.1751993342103155
65.6,68.5,179.0,100.8,4.1,0.0,6.459692269279984
