lifespan,genetic,length,mass,exercise,alcohol,sugar,bmi under,bmi over,bmi obese,bmi morbid,smoking few,smoking some,smoking more,smoking alot,smoking most
93.0,91.4,198.0,80.7,4.3,0.4,21.2,False,True,False,False,True,False,False,False,False
79.8,80.6,199.0,95.5,2.2,0.6,32.8,False,True,False,False,False,True,False,False,False
72.6,78.4,185.0,73.7,1.6,4.4,23.6,False,True,False,False,False,False,True,False,False
79.3,78.4,189.0,75.8,2.8,1.3,44.4,False,True,False,False,True,False,False,False,False
79.8,81.1,157.0,89.8,1.5,0.9,45.6,False,False,False,True,True,False,False,False,False
90.7,93.1,189.0,65.0,2.8,1.1,34.0,True,False,False,False,False,False,False,True,False
87.2,89.9,182.0,83.6,1.5,4.3,48.8,False,False,True,False,False,False,True,False,False
72.0,74.6,193.0,82.3,2.0,4.8,26.8,False,True,False,False,False,True,False,False,False
76.1,79.1,182.0,92.3,1.7,5.8,25.6,False,False,True,False,False,True,False,False,False
87.0,88.1,188.0,78.8,1.8,2.6,30.4,False,True,False,False,False,True,False,False,False
83.0,89.9,170.0,137.1,1.7,4.5,13.2,False,False,False,True,False,False,False,True,False
81.9,81.0,187.0,73.9,4.6,0.5,33.2,False,True,False,False,False,False,True,False,False
75.8,82.8,175.0,113.9,3.5,3.2,16.4,False,False,False,True,False,False,False,True,False
78.8,80.0,179.0,82.4,3.2,1.3,24.4,False,False,True,False,False,False,False,True,False
82.8,83.5,186.0,64.0,3.5,0.2,14.4,True,False,False,False,False,True,False,False,False
62.7,65.5,190.0,74.9,1.1,4.2,28.0,False,True,False,False,False,True,False,False,False
87.0,88.9,203.0,74.9,1.3,2.5,45.2,True,False,False,False,False,False,True,False,False
78.2,82.2,160.0,138.0,2.5,0.1,10.8,False,False,False,True,False,True,False,False,False
62.9,77.6,175.0,158.9,0.1,4.9,34.4,False,False,False,True,False,False,False,False,True
80.2,83.5,170.0,143.2,2.9,0.7,18.8,False,False,False,True,False,False,False,True,False
68.4,72.5,197.0,112.8,1.9,4.9,40.4,False,False,True,False,False,False,True,False,False
94.7,93.3,169.0,105.9,4.3,4.7,22.8,False,False,False,True,True,False,False,False,False
80.6,81.6,184.0,93.2,1.6,2.5,23.6,False,False,True,False,False,True,False,False,False
76.4,76.4,188.0,54.7,3.8,1.2,21.2,True,False,False,False,True,False,False,False,False
73.6,77.3,213.0,128.5,3.4,4.4,20.0,False,False,True,False,False,False,True,False,False
79.5,80.2,195.0,98.5,3.0,3.1,33.6,False,False,True,False,False,True,False,False,False
75.1,76.4,171.0,78.8,1.9,4.6,22.4,False,False,True,False,True,False,False,False,False
82.0,85.7,182.0,132.4,2.7,0.2,19.6,False,False,False,True,False,False,False,True,False
76.3,75.1,202.0,72.5,2.6,4.3,36.8,True,False,False,False,True,False,False,False,False
81.1,85.3,190.0,95.1,1.0,4.4,19.2,False,False,True,False,False,False,False,True,False
81.4,84.9,179.0,69.4,1.5,1.0,19.2,False,True,False,False,False,False,True,False,False
86.1,88.0,185.0,98.2,2.4,0.9,16.4,False,False,True,False,False,False,False,True,False
82.7,80.9,179.0,74.8,2.6,1.0,19.2,False,True,False,False,True,False,False,False,False
73.1,77.6,189.0,92.0,1.8,0.3,19.6,False,False,True,False,False,False,False,False,True
78.7,80.4,173.0,119.5,1.3,4.6,24.0,False,False,False,True,True,False,False,False,False
89.2,89.6,191.0,89.6,2.9,2.8,30.4,False,True,False,False,False,True,False,False,False
68.7,66.3,187.0,66.2,4.8,1.8,44.4,False,True,False,False,True,False,False,False,False
82.7,85.0,168.0,134.4,3.5,1.9,46.4,False,False,False,True,False,True,False,False,False
71.0,77.6,182.0,129.7,2.1,4.9,24.0,False,False,False,True,False,False,False,True,False
88.2,88.2,172.0,56.6,3.2,1.6,22.0,False,True,False,False,False,True,False,False,False
84.1,86.4,177.0,94.5,4.2,3.9,38.8,False,False,False,True,False,False,False,False,True
87.7,89.5,175.0,67.6,0.1,0.8,26.0,False,True,False,False,True,False,False,False,False
76.6,80.9,176.0,64.4,0.6,2.8,37.6,False,True,False,False,False,False,False,True,False
82.5,85.8,194.0,51.9,1.3,3.2,36.8,True,False,False,False,False,False,False,True,False
78.3,77.2,201.0,105.5,4.6,4.5,14.0,False,False,True,False,True,False,False,False,False
77.1,86.4,173.0,163.1,4.5,2.9,22.8,False,False,False,True,False,False,False,True,False
85.4,85.7,165.0,84.5,0.9,1.3,16.8,False,False,False,True,True,False,False,False,False
78.9,82.7,193.0,73.0,0.7,5.1,29.2,False,True,False,False,False,False,False,True,False
75.1,77.6,200.0,134.1,1.6,1.8,27.6,False,False,False,True,False,True,False,False,False
79.5,80.8,183.0,80.0,2.3,0.8,12.0,False,True,False,False,False,True,False,False,False
83.7,81.0,170.0,65.2,3.9,1.6,32.0,False,True,False,False,True,False,False,False,False
87.7,88.9,192.0,81.1,3.7,2.7,45.2,False,True,False,False,False,False,True,False,False
90.4,88.3,178.0,60.2,2.9,0.2,22.4,False,True,False,False,True,False,False,False,False
85.1,86.5,214.0,107.5,0.7,2.8,48.8,False,True,False,False,False,True,False,False,False
78.3,83.2,163.0,101.3,0.2,5.4,25.6,False,False,False,True,False,False,False,True,False
78.2,79.7,165.0,68.6,0.2,0.5,21.2,False,False,True,False,True,False,False,False,False
90.9,89.5,205.0,135.6,3.6,2.1,18.8,False,False,False,True,True,False,False,False,False
72.1,74.3,179.0,76.3,2.1,1.8,34.4,False,True,False,False,False,True,False,False,False
87.0,84.5,183.0,101.5,3.8,0.6,20.8,False,False,False,True,True,False,False,False,False
75.6,76.9,179.0,88.3,2.2,4.1,27.2,False,False,True,False,True,False,False,False,False
80.7,86.6,194.0,84.4,1.4,0.7,53.2,False,True,False,False,False,False,False,False,True
75.8,77.2,173.0,52.3,3.4,2.6,25.6,True,False,False,False,False,False,True,False,False
87.7,88.4,183.0,84.3,3.3,4.4,21.6,False,False,True,False,False,True,False,False,False
90.2,94.0,169.0,81.2,2.7,5.2,17.2,False,False,True,False,False,False,False,True,False
74.7,76.4,190.0,64.6,4.4,0.0,30.0,True,False,False,False,False,True,False,False,False
83.9,86.1,164.0,86.1,1.7,0.4,19.6,False,False,False,True,False,False,False,True,False
75.4,76.5,165.0,100.7,2.8,0.0,8.8,False,False,False,True,False,False,False,True,False
74.8,77.6,188.0,66.2,0.5,5.6,34.0,False,True,False,False,True,False,False,False,False
75.8,78.2,171.0,60.9,0.4,2.2,11.2,False,True,False,False,False,True,False,False,False
81.1,84.7,175.0,88.0,4.0,0.3,9.2,False,False,True,False,False,False,False,True,False
79.4,83.4,182.0,80.9,1.3,0.3,21.2,False,True,False,False,False,False,False,False,True
71.7,75.6,201.0,93.1,1.4,0.4,20.0,False,True,False,False,False,False,False,True,False
97.8,97.7,169.0,111.1,2.5,1.1,15.2,False,False,False,True,True,False,False,False,False
81.2,80.0,189.0,59.5,1.7,0.4,13.6,True,False,False,False,True,False,False,False,False
97.4,95.1,189.0,88.0,4.3,3.6,44.4,False,True,False,False,True,False,False,False,False
78.4,83.4,180.0,92.6,2.7,6.0,46.4,False,False,True,False,False,False,True,False,False
74.7,77.1,178.0,53.1,1.4,0.4,41.2,True,False,False,False,False,True,False,False,False
79.4,84.9,194.0,91.4,2.3,2.5,38.0,False,True,False,False,False,False,False,False,True
81.0,81.5,208.0,125.5,2.6,1.3,20.0,False,False,True,False,False,True,False,False,False
84.1,86.6,176.0,78.0,1.0,0.2,36.4,False,False,True,False,False,True,False,False,False
78.2,79.6,179.0,113.1,3.8,3.7,3.2,False,False,False,True,False,False,False,True,False
78.1,81.9,208.0,62.7,0.8,5.2,18.4,True,False,False,False,False,False,True,False,False
77.3,76.5,195.0,121.4,4.4,4.0,22.8,False,False,False,True,True,False,False,False,False
79.2,78.0,204.0,92.1,3.8,0.8,30.8,False,True,False,False,True,False,False,False,False
82.0,86.5,168.0,143.2,3.4,1.6,24.4,False,False,False,True,False,False,True,False,False
76.0,79.7,180.0,120.3,1.1,0.3,13.2,False,False,False,True,False,False,False,True,False
76.4,79.5,183.0,130.4,3.5,3.2,45.6,False,False,False,True,False,False,True,False,False
80.3,79.9,185.0,115.9,5.2,5.3,6.0,False,False,False,True,False,True,False,False,False
75.6,75.0,167.0,83.7,1.6,0.4,24.4,False,False,False,True,True,False,False,False,False
63.4,70.2,172.0,156.7,2.6,5.2,20.8,False,False,False,True,False,False,False,True,False
79.7,83.3,202.0,60.6,2.2,5.4,28.0,True,False,False,False,False,False,True,False,False
79.2,84.6,172.0,84.6,2.5,3.5,45.2,False,False,True,False,False,False,False,True,False
81.5,84.1,197.0,58.9,1.3,4.1,25.6,True,False,False,False,False,True,False,False,False
60.9,65.8,175.0,105.9,1.2,0.6,28.4,False,False,False,True,False,False,False,True,False
81.6,81.9,195.0,59.3,4.3,1.4,27.2,True,False,False,False,False,False,False,True,False
74.7,78.7,191.0,105.9,3.9,4.0,44.8,False,False,True,False,False,False,True,False,False
64.3,66.4,173.0,50.9,3.2,0.1,26.4,True,False,False,False,False,False,False,True,False
82.4,82.0,197.0,67.6,4.8,0.7,34.4,True,False,False,False,False,False,True,False,False
85.2,89.6,180.0,98.2,2.4,0.6,29.2,False,False,False,True,False,False,False,True,False
78.3,77.6,210.0,87.3,2.0,0.6,17.2,False,True,False,False,True,False,False,False,False
73.8,78.8,175.0,128.5,1.2,1.3,30.4,False,False,False,True,False,False,True,False,False
86.4,89.4,186.0,159.6,1.1,2.0,40.8,False,False,False,True,True,False,False,False,False
94.0,101.5,195.0,55.6,1.2,0.5,6.0,True,False,False,False,False,False,False,False,True
81.1,79.7,200.0,100.1,5.4,0.6,10.8,False,False,True,False,False,False,False,True,False
70.2,75.5,190.0,130.6,2.9,2.0,38.8,False,False,False,True,False,False,False,True,False
65.1,66.6,185.0,52.6,1.8,1.0,31.6,True,False,False,False,False,True,False,False,False
80.0,84.6,184.0,132.1,1.4,0.1,36.4,False,False,False,True,False,False,False,True,False
64.6,69.1,185.0,136.0,1.7,5.8,46.8,False,False,False,True,False,False,True,False,False
90.8,91.6,176.0,99.1,2.8,4.3,28.0,False,False,False,True,False,True,False,False,False
75.6,73.7,195.0,86.7,2.7,0.3,28.4,False,True,False,False,True,False,False,False,False
76.0,78.2,196.0,97.6,1.4,0.7,29.2,False,False,True,False,False,False,False,True,False
77.0,76.6,181.0,54.9,3.0,0.3,30.0,True,False,False,False,False,True,False,False,False
81.5,86.3,181.0,94.4,4.5,5.1,23.6,False,False,True,False,False,False,False,True,False
81.4,79.6,169.0,81.4,4.8,4.2,8.0,False,False,True,False,False,True,False,False,False
75.4,78.8,178.0,125.8,1.7,2.8,12.0,False,False,False,True,False,True,False,False,False
67.0,72.0,156.0,95.7,3.9,0.2,23.6,False,False,False,True,False,False,False,False,True
78.4,84.8,187.0,79.1,1.1,4.8,29.2,False,True,False,False,False,False,False,True,False
83.1,83.9,177.0,69.4,1.5,2.2,14.8,False,True,False,False,True,False,False,False,False
86.9,93.8,191.0,51.0,0.8,2.1,31.6,True,False,False,False,False,False,False,False,True
87.2,89.7,163.0,77.1,1.6,3.0,32.0,False,False,True,False,False,False,True,False,False
74.1,74.9,205.0,108.6,4.4,0.6,41.6,False,False,True,False,False,True,False,False,False
86.7,87.6,175.0,127.4,3.3,1.4,13.2,False,False,False,True,False,False,True,False,False
88.6,88.8,196.0,85.1,3.2,5.0,41.6,False,True,False,False,True,False,False,False,False
73.4,73.7,194.0,104.8,0.8,1.7,32.8,False,False,True,False,True,False,False,False,False
79.4,80.0,188.0,66.5,1.9,3.2,22.8,False,True,False,False,True,False,False,False,False
66.2,68.3,184.0,76.5,2.0,1.3,16.4,False,True,False,False,False,True,False,False,False
72.5,71.1,189.0,106.0,4.3,2.2,12.0,False,False,True,False,True,False,False,False,False
75.3,79.4,191.0,80.9,4.6,0.5,22.4,False,True,False,False,False,False,False,False,True
89.2,94.0,187.0,56.7,2.4,3.7,14.0,True,False,False,False,False,False,False,True,False
90.6,92.6,182.0,55.4,0.8,2.3,5.2,True,False,False,False,False,True,False,False,False
81.0,84.0,180.0,120.0,0.9,5.9,15.2,False,False,False,True,True,False,False,False,False
87.2,87.7,181.0,108.6,3.3,4.5,19.2,False,False,False,True,True,False,False,False,False
89.4,88.3,186.0,89.2,2.6,1.2,30.8,False,False,True,False,True,False,False,False,False
73.6,76.7,171.0,63.7,2.8,2.8,17.6,False,True,False,False,False,False,True,False,False
63.4,67.9,179.0,130.1,2.3,0.2,14.4,False,False,False,True,False,False,True,False,False
81.4,82.3,214.0,114.4,2.7,1.3,9.6,False,True,False,False,False,True,False,False,False
85.6,86.3,180.0,66.3,1.2,2.7,22.8,False,True,False,False,True,False,False,False,False
72.8,74.0,198.0,94.5,0.4,1.9,30.8,False,True,False,False,True,False,False,False,False
78.2,78.6,167.0,80.7,1.3,1.7,33.6,False,False,True,False,True,False,False,False,False
72.8,74.5,174.0,89.5,1.0,1.9,36.8,False,False,True,False,False,True,False,False,False
92.0,91.6,187.0,90.7,2.5,0.8,46.8,False,False,True,False,True,False,False,False,False
79.3,79.1,168.0,77.8,3.2,0.7,32.4,False,False,True,False,False,True,False,False,False
79.4,85.0,177.0,111.6,3.4,1.2,23.6,False,False,False,True,False,False,False,False,True
91.0,90.6,180.0,106.2,2.7,4.7,15.6,False,False,False,True,True,False,False,False,False
74.1,75.7,187.0,102.2,2.2,1.4,20.4,False,False,True,False,False,True,False,False,False
69.5,72.2,184.0,87.1,2.4,0.2,35.2,False,False,True,False,False,False,True,False,False
79.2,83.7,169.0,87.2,1.4,5.7,28.4,False,False,False,True,False,False,True,False,False
87.0,87.4,189.0,101.6,4.5,0.1,24.0,False,False,True,False,True,False,False,False,False
85.9,85.9,177.0,86.8,2.8,1.2,33.6,False,False,True,False,False,True,False,False,False
78.1,78.5,200.0,128.7,5.0,5.0,11.2,False,False,False,True,False,False,False,True,False
88.9,91.4,184.0,105.9,1.2,4.3,28.4,False,False,False,True,False,True,False,False,False
79.2,78.9,187.0,96.8,3.2,2.3,35.6,False,False,True,False,True,False,False,False,False
73.9,77.8,180.0,82.1,1.4,3.8,42.8,False,False,True,False,False,False,True,False,False
73.3,79.0,159.0,95.7,1.9,0.2,22.0,False,False,False,True,False,False,False,False,True
70.9,75.3,161.0,80.4,3.4,4.3,24.8,False,False,False,True,False,False,False,True,False
81.5,82.5,166.0,85.4,2.6,0.7,29.6,False,False,False,True,False,True,False,False,False
80.3,82.8,194.0,128.2,3.2,0.4,24.4,False,False,False,True,False,False,False,True,False
74.9,76.2,173.0,91.5,3.9,0.2,6.4,False,False,False,True,False,False,True,False,False
79.9,80.1,213.0,58.3,3.7,6.0,10.0,True,False,False,False,False,True,False,False,False
94.0,94.4,196.0,113.4,3.4,0.6,37.2,False,False,True,False,False,False,True,False,False
92.5,93.5,177.0,82.1,1.5,4.3,11.2,False,False,True,False,True,False,False,False,False
74.8,76.9,169.0,65.0,1.3,1.4,12.4,False,True,False,False,False,False,True,False,False
77.8,78.8,202.0,145.0,1.6,0.2,29.2,False,False,False,True,True,False,False,False,False
71.2,77.3,184.0,81.7,0.7,5.0,16.0,False,True,False,False,False,False,False,True,False
75.6,76.5,168.0,91.4,1.4,4.5,26.8,False,False,False,True,True,False,False,False,False
78.9,82.0,185.0,105.4,2.4,3.7,41.2,False,False,False,True,False,False,True,False,False
101.1,100.6,189.0,76.3,1.8,1.7,16.4,False,True,False,False,True,False,False,False,False
90.9,92.2,198.0,89.5,1.7,2.3,11.6,False,True,False,False,True,False,False,False,False
75.7,78.1,178.0,112.3,1.9,2.1,20.8,False,False,False,True,False,True,False,False,False
92.1,92.3,189.0,135.2,3.0,1.4,35.6,False,False,False,True,True,False,False,False,False
64.6,74.3,179.0,119.7,1.2,3.2,26.8,False,False,False,True,False,False,False,False,True
76.7,80.6,210.0,97.2,3.0,3.5,42.4,False,True,False,False,False,False,False,False,True
70.7,74.1,166.0,115.8,2.4,1.8,20.4,False,False,False,True,False,False,True,False,False
82.8,84.8,191.0,65.5,1.3,5.9,26.0,True,False,False,False,False,True,False,False,False
90.5,88.4,172.0,82.2,3.4,0.2,29.2,False,False,True,False,True,False,False,False,False
93.2,93.6,202.0,124.3,1.0,0.7,43.2,False,False,False,True,True,False,False,False,False
74.7,77.9,176.0,138.3,3.1,0.4,15.2,False,False,False,True,False,False,True,False,False
77.2,85.8,173.0,152.3,1.4,0.9,6.0,False,False,False,True,False,False,False,False,True
76.2,76.9,188.0,63.3,2.5,0.3,29.6,True,False,False,False,False,True,False,False,False
70.8,75.4,207.0,72.7,2.1,2.0,42.8,True,False,False,False,False,False,False,True,False
72.3,76.0,169.0,129.7,1.5,4.3,11.6,False,False,False,True,False,False,True,False,False
88.9,91.5,164.0,120.3,2.9,0.1,37.6,False,False,False,True,False,True,False,False,False
95.9,97.3,172.0,121.4,1.3,2.2,24.8,False,False,False,True,False,False,False,False,False
63.8,64.1,203.0,99.9,0.5,2.2,14.8,False,True,False,False,True,False,False,False,False
83.6,85.5,191.0,74.2,3.3,0.5,35.6,False,True,False,False,False,False,False,False,True
69.1,70.1,193.0,108.0,4.1,4.3,34.0,False,False,True,False,False,False,True,False,False
69.4,70.6,191.0,59.5,4.6,1.3,12.8,True,False,False,False,False,False,False,True,False
82.3,79.8,176.0,94.3,4.5,0.4,33.6,False,False,False,True,True,False,False,False,False
69.5,72.1,168.0,79.2,0.9,0.1,15.2,False,False,True,False,False,False,True,False,False
96.2,92.7,192.0,79.2,4.3,2.0,8.8,False,True,False,False,True,False,False,False,False
79.0,78.3,166.0,72.0,1.9,0.8,13.2,False,False,True,False,True,False,False,False,False
66.6,73.3,169.0,136.8,2.3,0.8,23.6,False,False,False,True,False,False,False,True,False
78.8,82.2,181.0,69.0,1.2,5.7,13.2,False,True,False,False,False,False,False,True,False
74.7,76.7,186.0,74.2,1.7,5.0,35.6,False,True,False,False,False,False,True,False,False
73.4,71.4,208.0,65.8,3.6,5.7,23.6,True,False,False,False,False,False,True,False,False
86.2,85.6,173.0,88.5,2.6,3.4,33.6,False,False,True,False,True,False,False,False,False
67.8,69.2,194.0,101.4,1.8,0.5,27.6,False,False,True,False,False,True,False,False,False
101.7,100.6,206.0,130.0,4.1,5.1,22.0,False,False,False,True,True,False,False,False,False
80.7,80.2,184.0,126.4,2.8,0.6,32.8,False,False,False,True,False,False,False,False,False
83.2,85.4,184.0,131.4,3.8,1.4,43.6,False,False,False,True,False,True,False,False,False
77.6,77.1,194.0,111.3,1.6,2.1,8.4,False,False,True,False,True,False,False,False,False
77.8,81.6,171.0,61.3,0.6,4.5,39.6,False,True,False,False,False,True,False,False,False
93.0,90.9,170.0,81.5,3.9,4.9,9.2,False,False,True,False,True,False,False,False,False
79.6,80.1,191.0,69.4,1.4,0.6,29.6,False,True,False,False,True,False,False,False,False
77.2,78.8,188.0,109.6,1.2,0.8,34.4,False,False,False,True,False,True,False,False,False
75.5,75.6,172.0,50.3,1.9,1.3,8.0,True,False,False,False,False,True,False,False,False
87.2,86.1,199.0,106.1,3.1,0.4,27.2,False,False,True,False,True,False,False,False,False
68.2,71.3,194.0,91.6,1.3,4.9,10.8,False,True,False,False,False,False,True,False,False
80.9,87.7,164.0,111.9,0.4,5.4,21.6,False,False,False,True,False,False,False,True,False
66.6,72.0,197.0,75.4,2.0,3.2,16.0,False,True,False,False,False,False,True,False,False
101.6,100.1,205.0,54.6,2.5,1.2,17.2,True,False,False,False,True,False,False,False,False
84.1,86.2,185.0,51.9,0.4,4.0,39.2,True,False,False,False,True,False,False,False,False
96.5,93.5,179.0,95.2,5.4,2.1,22.0,False,False,True,False,True,False,False,False,False
81.8,89.3,191.0,128.8,3.4,6.0,32.8,False,False,False,True,False,False,False,True,False
79.2,81.2,176.0,143.5,2.7,4.6,9.2,False,False,False,True,True,False,False,False,False
88.0,89.7,203.0,152.6,2.8,1.9,24.0,False,False,False,True,False,False,True,False,False
90.6,91.8,197.0,113.0,2.3,0.4,36.4,False,False,True,False,False,False,False,False,True
65.4,66.3,162.0,95.2,2.0,0.6,38.8,False,False,False,True,False,False,False,False,False
78.0,78.0,196.0,94.0,3.3,0.2,22.8,False,True,False,False,False,False,False,True,False
63.9,64.9,177.0,92.7,2.9,0.8,23.2,False,False,True,False,False,True,False,False,False
