lifespan,mass,exercise,alcohol,sugar,bmi under,bmi over,bmi obese,bmi morbid,smoking few,smoking some,smoking more,smoking alot,smoking most
88.0,152.6,2.8,1.9,24.0,False,False,False,True,False,False,True,False,False
90.6,113.0,2.3,0.4,36.4,False,False,True,False,False,False,False,False,True
65.4,95.2,2.0,0.6,38.8,False,False,False,True,False,False,False,False,False
78.0,94.0,3.3,0.2,22.8,False,True,False,False,False,False,False,True,False
63.9,92.7,2.9,0.8,23.2,False,False,True,False,False,True,False,False,False
68.1,101.6,2.7,0.5,24.4,False,False,False,True,False,False,True,False,False
77.5,140.9,1.7,2.7,36.4,False,False,False,True,False,False,True,False,False
72.6,106.2,2.2,2.2,12.0,False,False,False,True,False,True,False,False,False
86.2,54.2,0.5,4.3,14.0,False,True,False,False,False,True,False,False,False
76.8,105.5,3.7,2.2,38.0,False,False,False,True,False,False,True,False,False
82.9,85.7,2.4,4.8,35.2,False,False,True,False,False,True,False,False,False
86.1,93.2,1.2,3.8,27.2,False,False,False,True,False,False,True,False,False
82.2,75.7,2.0,3.2,25.6,False,True,False,False,False,False,True,False,False
77.2,98.7,1.0,3.6,19.2,False,False,True,False,True,False,False,False,False
73.6,115.5,2.9,2.9,28.4,False,False,False,True,False,False,False,True,False
78.5,69.0,1.8,0.5,10.8,True,False,False,False,True,False,False,False,False
85.9,132.2,3.5,1.2,26.4,False,False,False,True,False,True,False,False,False
88.6,97.6,4.6,1.7,28.0,False,False,True,False,False,False,False,False,True
79.7,83.4,0.4,0.1,28.0,False,False,False,True,False,False,False,True,False
74.4,93.0,1.3,0.7,36.8,False,True,False,False,False,True,False,False,False
85.8,50.2,2.9,0.6,22.8,True,False,False,False,True,False,False,False,False
85.5,78.1,3.8,0.3,15.2,False,True,False,False,False,True,False,False,False
79.8,89.1,2.7,2.4,50.0,False,True,False,False,False,True,False,False,False
82.9,53.1,2.8,5.1,26.4,False,True,False,False,False,False,True,False,False
73.6,90.6,2.6,1.8,21.2,False,False,False,True,False,False,True,False,False
81.4,125.7,4.0,5.2,17.6,False,False,False,True,False,False,False,False,True
75.2,81.1,2.5,0.6,26.4,False,True,False,False,True,False,False,False,False
80.6,72.7,4.0,2.4,3.2,False,False,True,False,False,False,False,True,False
66.0,159.6,1.5,5.6,19.2,False,False,False,True,False,True,False,False,False
75.7,70.0,2.9,2.2,39.2,False,True,False,False,False,True,False,False,False
84.7,81.9,0.4,0.6,40.8,False,False,True,False,False,False,False,True,False
80.1,105.3,1.4,4.2,14.0,False,False,False,True,False,False,True,False,False
80.4,113.2,2.7,1.0,11.6,False,False,False,True,True,False,False,False,False
78.6,77.5,2.0,4.2,39.6,False,True,False,False,True,False,False,False,False
93.6,78.9,5.1,1.3,30.8,False,False,True,False,False,True,False,False,False
74.4,74.1,1.6,0.2,30.4,False,False,True,False,False,False,False,True,False
78.3,111.1,4.2,4.1,24.4,False,False,True,False,False,True,False,False,False
72.6,105.2,2.3,4.0,28.8,False,False,True,False,False,False,False,True,False
87.9,81.7,5.2,0.4,30.8,False,False,True,False,True,False,False,False,False
74.5,108.8,2.0,1.0,35.6,False,False,False,True,False,True,False,False,False
78.2,91.3,3.9,1.0,32.4,False,False,True,False,True,False,False,False,False
76.9,81.5,2.4,1.4,40.4,False,True,False,False,False,True,False,False,False
82.1,76.7,1.4,1.2,37.2,False,True,False,False,False,True,False,False,False
83.0,75.8,1.5,0.4,9.2,False,True,False,False,False,False,True,False,False
69.3,125.7,5.2,1.0,47.6,False,False,False,True,False,False,False,True,False
66.6,119.1,1.9,0.4,18.4,False,False,False,True,False,False,True,False,False
75.1,105.3,2.4,2.6,19.2,False,False,False,True,False,False,True,False,False
65.9,95.3,3.5,2.2,39.6,False,True,False,False,False,False,True,False,False
85.7,160.4,2.9,0.3,36.4,False,False,False,True,True,False,False,False,False
77.5,146.2,1.6,5.4,16.4,False,False,False,True,False,False,True,False,False
84.6,56.5,0.7,0.5,23.6,False,True,False,False,True,False,False,False,False
82.1,99.7,2.5,4.2,14.0,False,False,True,False,False,True,False,False,False
78.0,95.4,1.0,4.0,30.8,False,False,False,True,False,True,False,False,False
65.3,115.2,4.9,2.1,9.6,False,False,False,True,False,False,True,False,False
99.4,60.8,3.3,0.4,25.2,False,True,False,False,False,False,False,False,True
77.5,78.8,2.1,4.7,25.2,False,True,False,False,False,False,True,False,False
71.5,111.0,2.7,4.9,23.6,False,False,True,False,False,False,True,False,False
92.7,112.3,1.5,2.4,28.0,False,False,True,False,False,True,False,False,False
85.8,93.3,1.1,5.2,13.6,False,False,True,False,False,False,True,False,False
92.1,98.9,1.8,4.9,9.2,False,False,True,False,True,False,False,False,False
82.1,84.0,3.2,0.4,18.0,False,True,False,False,False,False,False,True,False
86.6,89.5,2.5,0.8,26.8,False,True,False,False,True,False,False,False,False
72.5,59.4,1.8,4.8,7.6,False,True,False,False,False,False,True,False,False
80.9,96.7,2.4,0.2,28.0,False,True,False,False,False,True,False,False,False
80.4,70.5,3.1,0.7,18.4,False,True,False,False,True,False,False,False,False
83.3,118.9,2.2,2.2,36.8,False,False,False,True,False,True,False,False,False
86.0,74.6,2.3,0.3,32.4,False,True,False,False,True,False,False,False,False
87.7,103.1,1.3,5.1,20.4,False,False,True,False,False,True,False,False,False
72.4,61.0,1.9,4.8,19.6,False,True,False,False,False,True,False,False,False
74.6,60.6,2.1,0.3,30.8,True,False,False,False,True,False,False,False,False
72.2,60.6,1.0,5.3,6.4,True,False,False,False,False,False,False,False,True
75.2,140.5,1.9,0.8,19.2,False,False,False,True,False,True,False,False,False
78.1,110.1,1.1,2.3,20.4,False,False,False,True,False,False,False,False,True
74.0,81.7,1.4,0.6,28.4,False,True,False,False,False,True,False,False,False
90.6,89.6,2.4,1.3,13.2,False,True,False,False,False,False,True,False,False
84.4,83.3,1.8,0.5,24.0,False,False,True,False,False,True,False,False,False
92.6,81.1,2.3,4.7,22.8,False,True,False,False,False,False,True,False,False
79.7,64.3,4.3,3.8,25.6,False,True,False,False,True,False,False,False,False
77.1,144.7,2.5,3.4,21.2,False,False,False,True,False,False,False,True,False
83.6,83.3,4.8,4.1,38.8,False,True,False,False,True,False,False,False,False
76.1,90.2,3.5,3.5,12.8,False,False,True,False,False,False,False,False,True
85.8,55.5,2.6,4.4,34.0,False,True,False,False,True,False,False,False,False
85.7,76.5,1.9,3.8,18.0,False,True,False,False,True,False,False,False,False
82.6,86.9,4.6,2.8,28.0,False,True,False,False,False,True,False,False,False
81.9,113.0,1.9,5.4,16.0,False,False,False,True,True,False,False,False,False
86.9,65.6,4.7,0.5,39.6,False,True,False,False,True,False,False,False,False
99.9,126.8,1.4,0.8,32.4,False,False,False,True,False,True,False,False,False
82.7,103.7,5.4,1.3,40.8,False,False,False,True,False,False,True,False,False
61.8,76.0,3.4,0.3,36.0,False,True,False,False,False,False,False,True,False
78.1,60.7,2.6,4.3,22.4,True,False,False,False,False,False,False,True,False
77.0,80.6,1.0,1.3,15.6,False,True,False,False,False,True,False,False,False
76.3,103.8,5.1,5.0,20.8,False,False,False,True,False,False,False,True,False
83.2,95.2,2.6,0.9,14.0,False,False,False,True,True,False,False,False,False
85.7,53.4,3.3,1.5,31.6,True,False,False,False,False,False,True,False,False
75.9,100.1,2.7,5.7,12.8,False,False,True,False,True,False,False,False,False
74.7,67.9,1.9,4.3,32.4,False,True,False,False,True,False,False,False,False
90.1,91.9,4.6,1.0,22.0,False,True,False,False,True,False,False,False,False
72.3,87.4,1.4,0.1,23.6,False,True,False,False,False,True,False,False,False
71.1,95.0,2.1,2.5,32.0,False,True,False,False,False,False,False,True,False
71.5,88.6,1.0,0.9,34.8,False,False,False,True,False,False,True,False,False
86.0,128.7,4.7,0.5,14.0,False,False,False,True,True,False,False,False,False
81.0,67.0,2.2,4.1,29.2,False,True,False,False,False,False,False,True,False
78.5,122.6,1.4,1.0,9.6,False,False,False,True,False,True,False,False,False
70.4,83.3,1.2,0.5,48.0,False,False,False,True,False,False,False,True,False
83.4,85.6,1.6,0.3,14.8,False,False,True,False,False,False,True,False,False
71.3,116.0,1.6,4.9,55.2,False,False,False,True,True,False,False,False,False
73.4,122.0,2.3,0.4,26.8,False,False,False,True,False,False,False,True,False
86.9,68.6,3.1,2.9,24.0,False,True,False,False,False,False,False,True,False
77.2,65.4,1.5,0.9,20.0,True,False,False,False,False,False,False,True,False
86.7,71.4,2.2,0.2,16.0,False,True,False,False,True,False,False,False,False
88.7,70.8,4.8,2.1,14.4,False,False,True,False,False,True,False,False,False
75.3,115.4,1.8,1.5,32.8,False,False,False,True,False,True,False,False,False
96.7,74.3,1.7,1.4,23.2,False,False,True,False,True,False,False,False,False
82.2,139.7,3.6,4.6,39.2,False,False,False,True,True,False,False,False,False
80.8,74.9,3.4,1.6,14.4,False,True,False,False,False,True,False,False,False
85.4,76.4,2.4,4.7,39.6,False,True,False,False,True,False,False,False,False
77.6,116.0,2.7,5.2,12.8,False,False,False,True,True,False,False,False,False
64.3,68.5,1.6,4.3,33.6,False,False,True,False,False,False,False,True,False
71.5,100.7,2.9,0.6,17.2,False,True,False,False,False,True,False,False,False
73.3,106.2,3.6,4.1,40.0,False,False,False,True,False,True,False,False,False
77.3,93.3,1.6,1.5,52.4,False,True,False,False,True,False,False,False,False
81.0,133.4,1.5,5.3,22.4,False,False,False,True,False,False,False,False,True
86.3,65.4,2.2,4.1,34.4,True,False,False,False,False,False,True,False,False
91.8,60.8,1.4,3.8,11.2,False,True,False,False,False,False,True,False,False
77.7,120.8,1.2,1.0,29.2,False,False,False,True,False,True,False,False,False
85.3,134.8,3.5,0.6,26.0,False,False,False,True,False,False,False,False,True
79.6,122.6,1.1,2.0,20.8,False,False,False,True,False,False,False,False,True
89.6,77.3,1.4,1.3,47.2,False,False,True,False,True,False,False,False,False
78.6,85.9,2.0,5.2,32.0,False,True,False,False,False,False,True,False,False
72.9,88.7,0.7,3.7,38.0,False,False,True,False,False,False,False,False,True
88.9,79.9,2.4,0.2,42.4,False,False,True,False,False,True,False,False,False
87.0,76.5,2.7,5.4,13.2,False,True,False,False,True,False,False,False,False
79.1,54.3,1.0,1.2,21.2,True,False,False,False,False,False,False,False,True
88.5,57.2,1.7,2.9,24.4,True,False,False,False,True,False,False,False,False
87.1,70.5,2.2,2.5,36.0,False,True,False,False,True,False,False,False,False
82.5,105.0,3.9,0.1,22.8,False,False,True,False,True,False,False,False,False
74.2,55.8,1.7,5.2,19.2,False,True,False,False,True,False,False,False,False
85.9,75.4,2.6,2.9,30.8,False,True,False,False,False,False,True,False,False
80.9,107.2,0.8,0.5,25.6,False,False,False,True,False,True,False,False,False
76.2,63.5,3.6,0.7,8.4,False,True,False,False,True,False,False,False,False
92.3,121.0,3.0,0.9,18.8,False,False,False,True,False,False,False,True,False
62.0,135.9,1.2,0.6,30.0,False,False,False,True,False,False,True,False,False
90.5,77.6,1.3,3.5,12.0,False,True,False,False,False,False,True,False,False
75.9,87.7,2.8,0.5,24.4,False,False,True,False,False,False,False,True,False
70.0,95.7,1.4,2.6,42.4,False,False,False,True,False,True,False,False,False
78.4,75.9,3.4,0.2,16.8,False,True,False,False,False,False,True,False,False
81.5,86.9,5.4,5.6,19.6,False,False,True,False,True,False,False,False,False
76.1,53.3,2.1,1.8,21.6,True,False,False,False,False,False,False,False,True
69.7,73.4,1.9,0.3,10.0,False,True,False,False,False,True,False,False,False
86.0,117.9,0.2,4.3,45.6,False,False,False,True,False,True,False,False,False
73.1,75.7,4.5,0.4,14.4,False,True,False,False,False,False,True,False,False
69.4,69.5,1.6,3.9,28.4,False,True,False,False,True,False,False,False,False
84.3,96.1,2.5,0.5,17.2,False,False,False,True,False,False,False,False,True
83.0,60.5,2.1,0.7,11.2,False,True,False,False,False,True,False,False,False
75.0,95.0,2.5,2.9,24.8,False,False,False,True,False,False,False,True,False
96.6,95.2,3.3,0.6,42.0,False,False,True,False,False,False,False,True,False
71.9,142.8,1.6,4.1,22.0,False,False,False,True,True,False,False,False,False
83.0,96.1,2.0,0.9,43.2,False,False,False,True,False,True,False,False,False
73.1,118.1,1.9,4.5,10.8,False,False,False,True,False,False,True,False,False
77.2,92.2,1.1,5.4,29.2,False,False,False,True,False,False,True,False,False
83.5,52.3,1.8,1.1,6.8,True,False,False,False,False,False,False,False,True
86.2,87.1,3.4,2.8,17.2,False,True,False,False,True,False,False,False,False
76.8,91.3,2.2,0.4,20.4,False,True,False,False,True,False,False,False,False
86.9,118.6,0.8,0.9,28.8,False,False,False,True,False,False,False,True,False
90.1,87.7,2.4,1.3,26.0,False,True,False,False,True,False,False,False,False
98.7,121.0,4.6,6.0,12.4,False,False,False,True,False,False,True,False,False
94.0,65.5,1.7,5.6,34.8,False,True,False,False,False,True,False,False,False
79.9,90.0,1.4,1.7,10.8,False,False,True,False,False,False,False,True,False
88.6,82.8,2.9,3.3,14.0,False,True,False,False,False,False,False,True,False
83.2,100.1,2.1,0.6,34.8,False,False,True,False,False,False,False,True,False
73.9,52.8,2.3,0.6,24.8,True,False,False,False,False,False,False,False,True
74.3,116.7,2.4,5.1,30.0,False,False,False,True,False,False,True,False,False
73.0,111.4,5.1,0.4,38.4,False,False,False,True,False,False,False,False,True
84.6,91.5,1.9,4.3,36.0,False,True,False,False,False,False,True,False,False
81.9,134.9,4.0,2.1,25.2,False,False,False,True,False,False,True,False,False
80.9,116.5,4.0,1.3,10.4,False,False,False,True,False,True,False,False,False
79.9,117.7,1.9,2.0,30.0,False,False,False,True,False,False,False,False,True
96.2,63.9,1.1,2.8,51.2,True,False,False,False,False,False,True,False,False
82.1,100.8,2.1,0.6,28.4,False,False,False,True,False,False,True,False,False
84.5,83.1,2.9,2.3,9.6,False,False,True,False,False,False,True,False,False
68.6,84.5,1.3,3.6,36.4,False,True,False,False,False,False,False,False,True
65.4,105.9,4.0,5.7,20.0,False,False,False,True,True,False,False,False,False
75.2,92.5,1.7,0.6,45.2,False,False,True,False,False,True,False,False,False
86.6,74.8,1.7,1.6,19.6,True,False,False,False,True,False,False,False,False
66.6,81.6,3.1,0.3,13.6,False,True,False,False,True,False,False,False,False
73.4,139.1,1.3,3.8,21.6,False,False,False,True,False,False,True,False,False
74.4,116.7,3.1,0.9,16.8,False,False,False,True,False,True,False,False,False
92.8,66.6,1.2,3.8,12.8,False,True,False,False,False,False,True,False,False
79.3,62.2,1.3,5.0,30.4,False,True,False,False,False,False,True,False,False
60.8,54.5,1.2,4.1,19.6,True,False,False,False,False,False,False,False,True
78.8,74.8,3.8,4.5,40.8,False,False,True,False,False,True,False,False,False
76.9,94.4,3.8,0.2,34.0,False,False,False,True,True,False,False,False,False
75.3,91.8,1.4,1.8,30.0,False,False,False,True,False,True,False,False,False
77.0,73.6,4.4,2.1,14.4,False,True,False,False,False,False,False,True,False
86.7,86.4,1.4,0.8,32.4,False,False,True,False,True,False,False,False,False
100.1,63.6,1.6,1.4,22.0,False,True,False,False,True,False,False,False,False
83.6,107.4,2.2,3.4,40.4,False,False,True,False,True,False,False,False,False
76.5,58.0,1.0,1.3,25.2,True,False,False,False,False,False,True,False,False
84.9,57.8,2.5,5.1,19.6,True,False,False,False,True,False,False,False,False
85.9,132.8,1.0,2.3,30.8,False,False,False,True,False,False,False,True,False
71.8,68.4,2.0,0.1,26.4,True,False,False,False,False,False,True,False,False
85.3,66.6,3.9,2.2,27.6,False,True,False,False,False,False,False,True,False
96.3,63.9,2.1,4.4,28.0,True,False,False,False,False,True,False,False,False
76.6,83.2,3.6,3.3,22.0,False,True,False,False,False,False,False,True,False
80.6,162.5,4.5,1.2,32.0,False,False,False,True,False,True,False,False,False
73.8,87.4,0.6,0.1,41.2,False,True,False,False,False,False,False,True,False
87.5,121.6,1.5,5.3,36.8,False,False,False,True,False,False,True,False,False
76.5,157.6,4.0,0.5,10.4,False,False,False,True,True,False,False,False,False
87.3,122.3,1.8,2.4,22.8,False,False,False,True,False,True,False,False,False
76.8,106.0,2.5,1.6,16.4,False,False,False,True,False,False,True,False,False
65.3,104.5,1.4,0.7,31.6,False,False,False,True,True,False,False,False,False
77.0,68.8,4.8,3.8,28.4,True,False,False,False,False,False,False,True,False
84.1,59.6,4.3,1.4,45.2,False,True,False,False,False,False,True,False,False
77.8,139.7,0.7,0.3,27.2,False,False,False,True,True,False,False,False,False
81.5,78.7,3.6,1.4,11.6,False,True,False,False,False,True,False,False,False
88.1,99.8,2.8,4.3,24.0,False,False,False,True,True,False,False,False,False
94.5,78.8,2.7,1.5,29.2,False,False,True,False,False,False,False,True,False
99.6,56.1,4.1,2.2,44.4,True,False,False,False,False,False,False,True,False
82.3,108.4,2.4,0.4,27.2,False,False,False,True,True,False,False,False,False
68.1,132.0,1.9,2.7,22.4,False,False,False,True,False,False,False,True,False
76.3,81.7,3.0,0.8,28.4,False,True,False,False,False,True,False,False,False
84.4,118.4,1.6,4.1,34.4,False,False,False,True,False,False,False,False,True
74.0,74.2,1.4,5.3,42.4,False,True,False,False,False,False,False,True,False
71.2,81.7,1.5,1.7,24.8,False,False,True,False,True,False,False,False,False
95.1,76.3,1.7,0.6,9.6,False,True,False,False,True,False,False,False,False
72.5,58.2,3.9,4.2,14.0,True,False,False,False,False,True,False,False,False
83.1,81.8,2.9,1.4,20.0,False,True,False,False,False,False,False,True,False
77.2,117.3,2.1,3.0,28.4,False,False,False,True,False,False,False,False,False
72.9,129.5,4.7,4.7,37.6,False,False,False,True,False,False,False,False,True
60.7,112.0,0.3,5.7,27.6,False,False,False,True,False,True,False,False,False
75.5,119.0,0.7,2.2,23.2,False,False,False,True,True,False,False,False,False
80.1,91.7,4.7,1.0,7.6,False,True,False,False,False,True,False,False,False
