dif_lifespan,mass,exercise,smoking,alcohol,sugar
-3.3999999999999915,83.0,2.1,16.7,5.8,40.8
-3.700000000000003,64.2,1.5,21.5,0.2,18.0
-6.900000000000006,90.5,0.7,14.0,5.3,45.2
-0.5,79.9,1.5,0.3,5.9,24.4
-1.5,71.2,5.1,18.2,4.2,26.8
1.2000000000000028,59.1,3.1,0.4,0.5,23.2
1.5,129.7,5.0,3.8,5.0,9.6
-5.799999999999997,81.5,2.7,19.6,4.3,24.4
1.7000000000000028,96.0,4.7,2.3,0.1,42.0
-2.700000000000003,63.4,3.0,13.1,3.4,49.2
-2.0,103.2,2.1,14.5,1.4,31.6
-1.5,121.6,0.8,0.5,0.4,30.0
-0.20000000000000284,80.1,3.4,13.1,1.7,8.4
0.20000000000000284,135.8,3.6,1.5,1.0,22.0
0.29999999999999716,80.0,1.2,0.0,0.7,24.4
-6.5,124.7,2.1,19.2,0.8,12.0
2.9000000000000057,77.3,5.1,2.4,0.4,39.2
-5.8999999999999915,124.8,2.0,21.4,1.2,32.0
-2.0999999999999943,83.7,3.0,10.8,0.7,15.2
-2.0,113.7,0.9,9.9,0.2,29.6
-6.0,50.3,2.2,21.6,4.1,34.8
2.5,82.2,3.4,0.1,1.1,7.6
-4.099999999999994,56.3,1.7,16.9,0.4,10.4
-4.300000000000004,58.6,3.3,13.6,3.2,26.8
-2.5,97.1,1.5,7.2,5.5,13.6
-2.4000000000000057,139.6,4.6,19.9,0.3,38.8
-0.3999999999999915,74.9,1.6,0.4,0.9,36.8
-1.5999999999999943,103.5,2.8,4.2,5.2,17.2
-2.8999999999999915,127.1,2.7,9.6,1.6,31.6
-5.099999999999994,76.3,2.3,14.1,5.1,12.0
-1.3999999999999915,120.1,1.6,1.0,3.0,48.0
-1.9000000000000057,62.8,3.1,7.2,6.0,14.4
-1.5,138.5,1.2,3.4,1.9,26.8
2.0999999999999943,113.3,4.9,1.3,1.8,33.6
-2.5,82.1,0.9,14.2,5.4,21.2
-0.5999999999999943,83.0,5.1,20.8,0.5,11.2
-0.5,88.6,4.1,11.4,2.4,22.0
-5.799999999999997,120.1,1.6,16.0,4.9,23.6
-4.799999999999997,129.1,1.6,15.3,0.5,25.2
2.200000000000003,72.5,5.2,4.0,4.9,22.0
-4.0,130.2,1.6,10.4,0.4,29.6
-2.0,51.4,3.0,19.2,4.4,50.0
-1.2999999999999972,109.5,2.4,0.4,5.5,3.2
1.7000000000000028,53.4,2.1,0.4,0.1,17.2
-0.5,73.3,4.2,12.7,0.7,21.2
1.2000000000000028,57.2,2.4,3.2,1.9,9.2
-3.3999999999999915,68.5,1.6,14.8,2.8,21.2
-0.5,93.3,3.4,9.1,0.0,14.0
-0.3999999999999915,80.9,1.5,1.5,5.5,7.6
-1.2999999999999972,79.2,2.3,11.1,0.6,16.0
-5.900000000000006,97.1,2.0,18.0,0.7,13.6
-0.7000000000000028,118.2,2.8,6.2,0.3,33.6
-10.100000000000009,145.3,0.9,17.5,1.8,12.4
-1.6000000000000085,122.2,0.7,9.7,0.5,16.4
-3.0,87.1,1.1,17.6,0.2,14.8
-0.6000000000000085,55.2,1.4,4.4,0.1,18.0
0.5,75.0,2.1,4.2,0.8,24.8
0.8000000000000114,86.2,2.9,9.6,3.5,7.6
-3.200000000000003,127.7,1.2,4.5,5.1,42.4
-0.5999999999999943,55.4,2.3,11.6,2.0,12.8
0.8000000000000114,58.9,5.3,8.8,0.3,45.6
-1.7000000000000028,50.8,1.4,6.0,1.6,20.0
-2.4000000000000057,152.5,4.3,16.6,0.3,18.8
-3.5,141.4,1.5,10.6,0.8,16.4
-1.0,122.9,3.9,11.1,4.6,14.8
-3.0,88.5,1.4,11.0,0.4,21.2
1.2999999999999972,64.0,2.0,0.4,2.1,9.6
0.7000000000000028,58.3,3.5,5.9,4.6,14.8
-0.19999999999998863,128.7,2.3,3.3,0.1,15.2
-0.5,88.4,1.9,6.1,0.4,32.0
-3.299999999999997,89.8,1.7,12.6,4.1,35.6
-3.700000000000003,51.7,1.2,12.1,1.3,3.2
0.7999999999999972,61.7,2.1,0.5,4.1,32.0
0.20000000000000284,114.8,4.2,7.7,3.7,41.6
0.7999999999999972,82.1,2.0,1.1,0.4,21.6
2.299999999999997,106.1,4.6,5.7,0.2,39.6
-1.2000000000000028,57.3,2.2,5.2,3.8,28.8
-7.099999999999994,143.6,3.8,15.2,0.8,42.0
-1.0999999999999943,69.2,2.4,20.3,0.8,32.0
1.0,61.8,2.6,5.9,2.0,3.6
-3.9000000000000057,92.1,2.0,15.8,0.3,45.6
0.0,125.1,3.5,0.2,0.7,28.4
0.09999999999999432,64.9,3.5,1.8,0.2,48.8
-0.20000000000000284,136.3,5.0,7.5,1.7,14.0
-1.0,114.7,3.7,8.8,2.5,40.4
0.9000000000000057,83.0,4.8,10.6,0.7,24.8
-6.200000000000003,73.4,2.7,19.8,2.0,29.6
-5.0,93.5,2.6,19.4,1.6,54.0
-10.700000000000003,137.6,1.5,18.9,0.2,21.6
-0.7999999999999972,89.0,1.4,6.0,0.7,6.8
1.5,53.1,4.6,0.3,1.4,55.2
-2.299999999999997,78.0,0.7,5.4,4.3,47.6
0.7000000000000028,122.9,2.9,0.6,0.9,24.8
0.7000000000000028,60.8,3.7,4.3,5.3,15.6
-1.5,67.0,0.9,7.0,0.3,41.6
-1.2999999999999972,83.3,4.7,12.1,3.9,14.0
0.5,63.5,0.9,0.2,0.7,15.6
-3.0,139.7,1.5,8.8,1.1,22.4
-2.8999999999999915,55.7,2.7,11.6,1.9,53.6
-1.0,60.8,0.9,16.7,0.7,19.6
-5.8999999999999915,107.1,0.3,20.9,3.4,41.6
-1.5,70.0,2.7,8.9,0.5,47.6
-1.6999999999999957,58.0,2.9,15.7,0.5,53.2
-2.299999999999997,69.3,2.4,11.0,0.5,39.2
-3.200000000000003,53.9,1.1,8.5,1.6,8.0
-0.5,110.6,4.9,19.4,0.2,24.0
-0.9000000000000057,69.5,1.5,5.1,1.3,24.4
-7.099999999999994,86.9,0.7,21.3,5.2,34.4
-1.5,60.1,2.2,6.9,4.2,16.8
-1.5999999999999943,109.0,4.2,14.6,0.5,24.0
-1.2000000000000028,51.5,2.1,6.2,2.0,41.2
-5.8999999999999915,89.0,1.9,17.6,0.4,15.2
-3.5999999999999943,128.5,2.0,13.3,5.2,8.0
-6.5,96.2,1.5,19.9,6.0,28.4
-0.7999999999999972,106.0,1.1,0.3,2.2,35.6
0.0,81.2,2.3,7.3,2.9,38.8
1.3000000000000114,69.6,2.8,4.7,0.1,32.8
-0.29999999999999716,72.8,1.6,0.8,4.4,17.2
-2.0999999999999943,54.6,3.3,14.9,3.3,27.6
-5.5,104.7,1.6,16.3,4.3,26.8
-0.20000000000000284,78.9,1.4,0.0,1.0,43.6
-3.4000000000000057,101.2,1.1,6.9,2.7,18.0
2.299999999999997,78.4,3.4,0.9,1.3,10.8
-0.7999999999999972,54.2,1.6,5.6,2.5,15.2
-3.0,57.3,2.1,13.7,0.5,42.4
-0.6000000000000085,125.8,1.3,2.1,0.4,30.4
-2.6000000000000085,122.8,3.9,14.7,0.4,14.0
-4.799999999999997,146.7,1.7,5.7,3.5,26.8
-4.200000000000003,103.1,0.4,12.7,5.9,44.4
1.0,56.9,2.5,0.7,4.4,27.2
-4.5,104.3,1.5,17.6,1.7,40.8
-2.5,67.7,1.4,17.4,1.6,17.2
-2.0,156.3,4.0,16.7,2.2,32.4
1.6999999999999886,67.5,3.9,2.9,4.7,23.6
-1.0,97.8,3.9,7.1,2.0,47.2
-0.5999999999999943,70.3,1.5,0.3,4.4,31.2
-0.7999999999999972,60.1,2.5,2.8,3.7,18.8
-2.4000000000000057,111.0,0.9,12.1,1.2,30.4
-3.5,91.7,0.9,6.5,6.0,11.6
-8.400000000000006,54.7,1.7,21.1,5.2,14.8
-0.9000000000000057,111.1,1.0,2.8,0.7,20.4
-0.9000000000000057,61.4,3.2,14.8,2.6,22.4
-8.900000000000006,99.9,1.1,21.5,0.9,22.4
-4.599999999999994,62.1,4.8,17.7,4.6,23.2
0.4000000000000057,103.0,2.3,0.3,5.0,17.6
-2.0,59.4,0.6,6.7,1.8,26.8
-2.5999999999999943,63.6,4.3,19.4,4.2,20.0
-3.5,108.8,5.2,19.8,1.6,25.6
-4.900000000000006,123.6,1.3,13.7,4.2,16.0
-3.5999999999999943,111.4,4.5,17.9,5.0,27.6
-1.5999999999999943,85.8,3.3,12.0,2.1,34.8
-0.4000000000000057,59.0,3.7,7.7,5.4,8.4
-2.3000000000000114,115.9,1.9,8.6,2.3,4.0
-3.0999999999999943,87.3,2.0,14.3,4.7,16.8
-2.0,160.3,1.1,1.0,3.5,22.0
1.7999999999999972,86.0,4.8,8.7,1.6,12.4
-3.200000000000003,93.5,1.8,20.0,0.4,24.0
-9.299999999999997,127.0,0.7,18.1,3.9,18.4
0.4000000000000057,92.7,1.7,1.4,0.7,27.2
-2.700000000000003,96.4,1.8,10.8,1.9,18.0
-4.799999999999997,68.3,2.5,13.3,4.3,48.0
-4.699999999999989,83.2,1.3,11.4,5.5,24.0
1.0,87.6,2.7,0.4,4.3,31.2
-0.5,107.5,2.6,4.6,0.2,18.8
-1.4000000000000057,73.0,1.1,11.4,5.1,6.4
-4.299999999999997,128.0,2.2,13.3,0.8,34.0
-4.599999999999994,111.4,2.3,15.0,4.5,18.8
-1.0,124.6,2.4,1.1,1.1,40.4
-1.7000000000000028,119.9,1.4,5.7,4.7,31.2
-4.8999999999999915,120.9,1.0,7.3,2.8,44.0
-7.599999999999994,78.0,1.0,20.6,4.9,28.0
-2.3999999999999915,103.4,1.9,10.1,1.7,15.6
-2.700000000000003,104.3,4.5,14.9,1.1,18.8
-3.200000000000003,130.8,3.5,4.0,4.7,37.2
-0.20000000000000284,80.0,1.5,0.8,1.3,21.2
-2.5,78.6,3.3,14.2,5.2,10.8
-3.5,80.8,1.8,18.4,1.0,15.6
-4.799999999999997,88.1,2.6,20.5,4.0,24.4
1.0999999999999943,79.7,2.2,0.7,1.8,30.0
-2.0999999999999943,119.1,1.0,5.8,0.5,25.6
-3.5,68.1,1.9,17.3,1.3,48.8
-1.0,125.1,4.3,5.7,0.5,24.4
-1.8999999999999915,60.9,1.6,2.6,6.0,30.4
-6.200000000000003,61.2,2.3,16.3,1.8,22.0
2.200000000000003,86.5,3.8,1.1,1.0,28.4
-1.2999999999999972,129.1,1.7,2.1,3.9,42.8
2.0,93.5,4.4,0.3,0.2,34.8
-2.799999999999997,82.2,1.9,17.7,0.9,23.6
-1.1000000000000085,134.2,2.5,9.3,4.3,26.0
0.7999999999999972,90.8,4.6,9.1,0.6,31.6
-6.699999999999989,77.4,0.7,21.7,0.5,47.2
-4.299999999999997,77.0,1.5,18.2,2.0,16.0
-3.0999999999999943,135.2,3.2,9.8,1.7,26.8
-4.5,159.5,1.4,15.6,4.6,12.8
-4.200000000000003,132.8,2.5,14.2,2.2,24.4
-2.5999999999999943,90.9,1.3,14.1,0.6,33.6
-7.1000000000000085,145.6,0.5,20.5,0.7,19.6
-4.900000000000006,140.2,1.4,17.4,0.5,33.6
-5.900000000000006,65.5,3.7,21.1,3.2,42.0
-3.799999999999997,58.8,2.2,16.0,2.3,10.4
-3.5999999999999943,107.5,0.3,9.0,3.0,54.4
-1.7000000000000028,78.3,2.7,3.1,3.5,33.2
-0.5,102.3,2.0,0.3,0.9,22.0
-1.7999999999999972,121.6,0.1,0.1,0.8,13.6
-4.200000000000003,56.3,2.9,21.8,1.4,13.6
-3.0,69.7,2.1,14.3,5.9,21.6
2.200000000000003,64.4,5.2,4.0,4.0,43.6
-0.29999999999999716,97.7,1.5,5.3,0.5,22.0
-3.200000000000003,96.0,1.6,8.6,2.1,13.2
-1.3000000000000114,71.2,1.3,4.8,4.6,30.4
-4.899999999999999,93.3,1.8,18.0,0.5,23.6
0.5,133.3,3.0,2.9,0.4,12.8
-1.7000000000000028,118.1,2.8,4.0,0.3,21.6
-2.799999999999997,73.6,1.6,6.9,5.0,34.4
-0.29999999999999716,54.3,3.0,11.2,4.2,10.8
-0.19999999999998863,63.2,3.4,3.3,4.3,38.8
-3.0,63.6,2.4,16.4,0.1,36.8
-1.7999999999999972,111.4,1.3,4.4,0.6,43.2
-0.10000000000000853,83.3,2.2,5.7,0.3,24.4
-3.799999999999997,135.6,1.2,13.6,3.1,26.8
-2.8000000000000114,91.8,1.6,10.8,0.4,29.6
-2.5,60.4,0.8,15.4,1.2,10.8
-1.3000000000000043,111.7,3.3,19.3,3.2,25.6
-1.5999999999999943,99.6,3.5,12.7,0.1,19.6
-0.5999999999999943,81.2,5.1,12.0,5.7,26.0
-2.200000000000003,90.3,2.0,15.8,0.6,26.8
-5.5,86.2,1.5,21.5,5.9,20.8
0.0,92.7,1.8,0.3,0.6,12.8
-1.5,73.9,3.0,8.6,2.1,22.0
-7.099999999999994,51.3,2.9,17.2,1.9,34.4
-3.700000000000003,129.5,3.8,20.4,4.7,28.4
-0.9000000000000057,76.9,2.9,11.5,2.3,17.2
-1.7000000000000028,97.5,0.3,0.2,5.4,33.6
-2.9000000000000057,100.8,2.1,8.5,4.1,48.0
-0.3999999999999915,78.6,2.4,2.9,4.7,30.8
-0.4000000000000057,94.8,1.7,6.5,1.0,14.0
-0.5,79.7,1.3,0.8,2.3,21.6
-3.0,109.8,2.9,14.7,5.1,43.6
-7.700000000000003,160.7,1.5,10.9,1.3,18.0
-7.200000000000003,59.3,1.3,21.6,5.8,28.8
1.0999999999999943,97.7,3.1,0.1,3.6,21.2
-6.200000000000003,74.0,2.5,20.9,4.6,23.2
-5.400000000000006,61.8,3.3,20.2,3.2,34.4
0.7000000000000028,93.6,3.5,5.4,3.9,40.4
-1.1000000000000085,53.4,3.2,12.1,1.0,38.8
2.0,84.1,4.3,1.1,1.0,40.0
4.1000000000000085,71.7,4.7,0.9,2.0,20.8
-3.0999999999999943,86.8,3.9,15.5,4.2,24.0
-5.599999999999994,91.1,1.9,14.6,4.8,15.2
-2.3999999999999915,102.0,3.8,13.9,4.3,44.4
-1.5,54.7,4.0,15.6,2.3,23.6
-2.5,85.8,3.6,18.5,0.4,27.6
-0.20000000000000284,57.0,1.1,2.1,2.1,16.8
-0.3999999999999915,129.7,3.9,9.8,0.3,27.2
-2.0,70.1,1.3,4.8,5.7,20.4
-7.800000000000011,52.0,0.8,20.4,4.2,26.8
1.5,53.0,2.7,1.1,1.1,27.6
-6.099999999999994,90.6,1.8,19.1,2.3,33.2
1.7000000000000028,97.1,3.1,2.0,0.9,32.0
1.3000000000000114,50.7,3.1,0.5,0.3,27.6
-2.1999999999999886,68.6,5.1,13.7,5.4,23.2
-2.700000000000003,96.5,4.6,20.8,2.1,19.6
-2.0999999999999943,88.1,1.8,6.7,3.4,22.4
-2.1000000000000085,74.0,1.9,19.7,0.5,18.8
-3.700000000000003,82.5,3.0,16.4,0.4,18.4
-5.0,63.4,2.0,21.1,0.7,21.2
-2.5,84.4,1.0,20.9,3.8,30.8
-4.400000000000006,86.8,2.2,22.0,4.2,15.6
-1.0999999999999943,116.1,1.5,2.5,1.3,23.6
-3.1000000000000085,91.7,2.8,19.4,1.3,20.8
-6.099999999999994,94.7,1.6,17.0,5.7,30.8
-1.3999999999999915,87.0,1.5,6.0,5.1,14.8
-0.29999999999999716,59.1,2.0,5.2,1.8,48.0
-0.29999999999999716,72.9,3.5,8.7,4.3,11.2
-3.3999999999999915,100.8,3.0,18.2,1.4,4.4
-3.0,153.8,3.2,14.9,3.7,17.2
-0.9000000000000057,61.9,2.5,8.7,2.3,30.4
-0.3999999999999915,119.4,2.4,2.4,2.0,10.8
-7.299999999999997,123.6,0.6,16.4,4.5,12.0
1.0,52.0,2.4,4.7,1.4,14.8
-4.5,86.4,2.2,12.8,4.8,20.4
-0.20000000000000284,83.4,1.3,0.1,0.5,40.8
0.9000000000000057,86.9,4.7,7.7,0.4,35.6
-4.199999999999989,81.1,2.0,14.0,4.3,13.2
-3.5999999999999943,98.9,0.2,12.4,3.1,17.6
0.30000000000001137,55.9,3.1,0.1,3.8,28.8
1.2000000000000028,68.6,2.3,0.8,2.5,33.2
-1.5,55.2,2.9,16.0,3.5,13.6
-3.200000000000003,104.5,1.7,10.0,4.7,15.6
-5.5,96.9,2.0,20.3,5.1,30.8
-0.29999999999999716,97.0,2.6,14.1,0.1,32.0
-0.5,92.0,2.3,2.3,4.8,37.6
-7.200000000000003,120.0,2.3,20.6,2.9,31.2
-4.5,58.4,2.2,19.3,2.7,24.0
0.9000000000000057,81.7,3.3,3.6,0.4,38.4
-6.5,53.4,3.1,21.9,0.6,31.2
0.9000000000000057,95.8,5.4,8.1,0.6,18.8
-4.1000000000000085,74.0,2.0,16.5,2.2,24.0
-6.300000000000011,155.7,1.6,20.8,0.3,22.0
-6.199999999999989,59.9,1.5,18.6,5.6,9.2
1.5,96.4,2.1,0.2,0.4,16.4
3.9000000000000057,95.1,4.1,1.3,1.3,3.6
-4.299999999999997,99.7,1.0,16.3,0.3,23.6
2.5999999999999943,141.4,3.6,0.1,0.4,19.6
0.29999999999999716,54.7,2.6,3.2,0.8,21.2
-5.0,56.8,1.8,15.8,1.1,18.0
-2.0,100.6,3.8,11.6,0.6,8.8
-3.299999999999997,71.3,1.7,21.2,0.3,12.8
-4.5,104.6,1.5,20.3,1.6,36.4
-1.6999999999999886,56.6,1.6,7.7,5.9,31.2
-0.10000000000000853,121.0,3.7,2.1,0.5,25.6
-7.0,102.8,2.2,15.4,4.8,32.8
-1.4000000000000057,91.6,1.5,2.5,3.9,40.4
-3.200000000000003,64.4,2.3,21.0,5.6,24.0
-0.8999999999999915,53.0,0.2,2.3,0.8,21.2
-2.0,59.2,1.7,7.0,4.7,20.0
-1.0,112.8,1.9,0.1,4.5,12.8
-5.699999999999996,118.7,1.1,10.4,3.7,24.0
-3.200000000000003,76.7,1.8,14.1,0.3,32.0
-4.5,135.5,4.3,9.7,3.6,44.4
-1.6999999999999886,108.3,4.7,15.6,1.2,36.4
-5.6000000000000085,51.1,2.2,22.0,0.5,9.2
-0.8999999999999915,117.5,2.3,7.8,0.7,20.0
-4.400000000000006,118.9,3.3,16.7,0.6,11.2
-5.1000000000000085,131.9,3.0,21.5,3.6,39.2
-2.4000000000000057,105.1,2.9,8.7,0.3,38.4
-1.2999999999999972,135.4,1.7,0.9,0.6,40.0
-1.5999999999999943,105.2,2.7,14.4,1.5,22.0
-4.199999999999989,123.1,2.7,16.4,0.5,23.6
-4.200000000000003,56.0,1.7,12.2,2.1,25.2
-6.200000000000003,70.8,1.2,14.3,5.5,26.8
-3.299999999999997,129.6,1.2,16.5,4.4,16.8
-5.3999999999999915,139.2,2.9,20.4,0.9,25.6
-0.4000000000000057,104.1,1.3,0.2,1.7,33.2
-5.299999999999997,155.8,1.9,19.7,2.0,11.6
-0.6999999999999886,72.9,0.5,1.3,0.9,28.0
-2.1999999999999886,76.8,2.9,8.7,5.1,32.4
-2.5999999999999943,78.9,1.8,5.8,6.0,10.8
2.6000000000000085,82.3,3.0,0.2,0.8,23.6
-5.0,99.5,1.4,17.0,0.3,24.4
-2.4000000000000057,92.6,3.3,16.3,0.8,30.8
0.5,54.8,2.3,2.4,2.1,34.4
0.5999999999999943,98.4,2.9,4.5,0.3,30.8
-0.5999999999999943,121.1,0.9,4.4,0.8,16.8
-4.200000000000003,134.9,1.6,14.0,1.7,18.4
-3.1999999999999886,89.9,2.2,16.0,0.2,14.8
-4.0,83.1,2.5,13.4,1.7,22.0
-3.3000000000000114,101.0,2.6,21.3,0.8,28.8
-7.0,108.2,1.6,18.3,1.3,40.0
-1.2000000000000028,106.8,1.5,0.9,3.6,22.8
2.200000000000003,54.7,3.6,1.5,0.5,14.4
-1.8999999999999915,70.8,0.1,5.8,4.1,23.2
-2.8999999999999915,132.8,1.4,9.3,3.9,13.6
-5.5,87.6,2.2,18.7,2.4,14.0
-0.9000000000000057,119.5,3.3,7.9,1.3,37.2
2.0,105.1,3.1,0.7,0.5,21.2
-0.7000000000000028,73.5,3.0,7.9,0.3,19.2
-3.4000000000000057,92.2,1.8,8.7,2.1,18.4
-6.1000000000000085,125.7,2.4,14.0,3.2,34.0
-0.10000000000000853,84.1,2.9,6.2,0.2,37.6
-3.3000000000000114,85.3,1.4,11.1,0.5,32.8
-1.3999999999999915,51.7,3.0,3.4,5.9,20.0
-2.4000000000000057,77.2,3.3,12.9,4.0,28.8
-2.3999999999999915,99.7,2.1,12.9,0.4,24.8
-0.7000000000000028,131.3,3.3,8.0,1.3,32.4
-1.6999999999999886,85.0,2.6,3.0,5.0,32.8
-5.600000000000001,80.7,1.6,15.4,4.4,11.2
-2.299999999999997,124.1,3.0,5.5,0.5,30.0
0.7999999999999972,77.2,2.4,4.4,4.0,48.4
-3.6000000000000085,94.8,1.6,14.4,0.8,14.0
-0.9000000000000057,74.1,2.8,7.7,4.1,22.4
-1.7999999999999972,99.0,4.9,8.3,0.6,8.4
-0.5,71.8,1.1,1.0,1.4,27.6
1.5,80.0,3.1,0.1,0.8,36.4
-2.0,51.3,1.9,8.7,5.6,20.8
-5.300000000000011,122.6,2.3,14.4,4.4,9.2
-0.7999999999999972,83.3,2.6,8.2,0.4,12.8
-4.700000000000003,99.2,2.8,15.8,0.3,20.8
-3.6000000000000085,62.5,2.7,16.0,5.6,27.6
-1.7000000000000028,84.4,1.8,4.8,2.1,16.0
-1.8999999999999915,67.1,4.1,17.6,0.4,36.4
-3.1000000000000085,52.2,2.9,15.8,2.9,34.8
-0.19999999999998863,113.3,4.3,22.0,1.8,41.2
0.3999999999999915,102.6,1.4,0.6,1.5,46.0
-3.700000000000003,133.1,1.3,8.9,0.7,48.4
-2.700000000000003,92.3,4.2,11.7,2.7,29.2
-3.4000000000000057,74.5,1.4,9.1,4.8,50.4
-3.799999999999997,110.5,1.9,14.2,0.8,43.6
1.0,93.9,2.8,1.3,0.5,32.0
2.6000000000000085,83.9,4.9,4.5,0.4,38.8
-0.09999999999999432,64.2,2.7,6.3,0.8,34.8
-0.7000000000000028,62.0,2.0,3.9,2.4,22.4
-2.5,75.3,1.9,5.4,5.9,18.8
0.0,125.6,2.5,0.2,1.3,27.6
-3.0,139.4,0.7,8.7,0.5,34.4
-5.200000000000003,91.4,1.3,16.6,0.4,54.4
-3.1000000000000085,71.3,1.3,13.6,1.0,35.2
-5.3999999999999915,116.5,1.5,12.8,5.3,28.0
0.5,108.9,5.3,8.3,1.3,20.4
-2.6000000000000085,115.5,3.6,18.1,5.0,32.0
-4.5,122.4,1.6,12.7,3.0,47.2
3.0999999999999943,60.5,3.7,6.0,0.4,6.4
-9.099999999999994,116.2,1.6,20.6,2.1,36.0
-2.1000000000000085,58.9,2.7,10.6,4.2,12.0
1.6000000000000085,80.0,3.6,7.1,1.7,31.2
-2.8000000000000114,63.7,1.5,10.4,2.1,24.4
-0.20000000000000284,81.2,3.7,8.3,0.3,35.6
-6.700000000000003,101.8,1.5,15.6,0.7,49.2
-6.199999999999989,99.4,2.7,21.5,4.4,52.4
-0.29999999999999716,85.4,2.0,3.9,3.9,11.2
-1.9000000000000057,121.6,2.6,1.0,0.5,32.8
-0.09999999999999432,70.4,2.7,15.1,4.8,36.0
-3.4000000000000057,71.8,3.4,22.0,0.7,18.8
-1.5,119.3,4.5,20.4,0.2,13.6
-5.900000000000006,93.4,1.2,19.7,3.2,40.4
-0.8999999999999915,88.6,1.9,2.8,4.0,41.6
-0.6000000000000085,102.2,2.2,6.4,0.4,17.2
1.1000000000000085,63.3,2.7,0.2,0.9,17.2
2.0,79.9,5.3,16.7,2.0,11.2
-1.0,85.8,1.3,1.9,0.2,40.0
2.799999999999997,78.1,4.4,0.3,5.2,5.2
-0.10000000000000853,64.4,4.8,8.9,3.6,44.4
-4.900000000000006,74.1,3.0,19.1,4.2,14.0
-2.0,98.3,2.5,8.8,3.9,9.2
-2.0,61.8,1.9,5.1,0.2,31.6
-2.5,74.1,2.0,11.0,0.9,23.6
-2.700000000000003,84.7,1.1,14.0,0.8,16.4
-1.8999999999999915,103.4,2.3,10.0,1.3,23.6
-4.599999999999994,123.3,1.6,9.7,5.2,14.4
-6.700000000000003,122.5,0.7,18.8,0.4,5.6
-6.900000000000006,90.1,2.3,21.6,1.1,29.2
-1.2999999999999972,104.0,3.1,5.7,0.6,15.2
-3.0999999999999943,73.7,3.9,18.0,4.2,12.0
-5.5,63.5,1.7,21.7,1.9,52.0
0.7000000000000028,63.0,3.9,7.9,1.1,37.6
-2.5999999999999943,56.5,4.0,13.9,3.9,27.2
-1.0,113.2,1.9,4.1,2.2,44.8
-2.799999999999997,87.5,1.8,10.6,4.7,38.8
-3.200000000000003,106.3,0.4,3.1,0.7,30.0
0.29999999999999716,68.3,1.0,0.3,0.5,12.4
-7.900000000000006,145.1,1.9,17.0,0.9,31.6
0.9000000000000057,95.9,3.6,3.9,4.7,21.6
-5.200000000000003,117.3,1.4,17.9,0.6,22.4
-3.0,105.1,3.4,19.4,0.7,9.2
-1.5,111.4,3.3,5.0,0.9,35.6
-1.9000000000000057,120.2,3.5,15.8,0.6,42.0
-3.5,138.2,3.1,13.1,0.4,41.2
-3.9000000000000057,100.6,2.0,21.2,1.2,26.8
-2.0999999999999943,95.0,0.8,8.1,0.5,23.2
-2.6000000000000085,61.3,2.7,10.3,1.5,43.6
-1.4000000000000057,120.6,0.4,0.1,0.6,18.4
-2.3000000000000114,86.5,2.9,6.5,5.8,12.0
-2.3000000000000043,114.2,1.8,8.5,2.3,31.6
-4.300000000000011,61.9,4.5,20.3,2.6,11.6
-0.9000000000000057,61.5,3.5,19.3,0.6,19.2
-0.5,80.3,4.6,6.8,1.7,34.0
-4.199999999999989,77.5,1.3,13.0,5.2,44.8
-0.6999999999999886,84.6,3.6,11.7,1.6,34.0
1.0,98.9,3.6,0.1,4.1,22.4
-2.5,97.4,3.5,18.6,4.4,32.4
0.6000000000000085,83.3,1.7,0.5,0.7,32.0
-0.5,131.5,2.4,3.0,0.4,15.2
-1.1000000000000085,60.1,3.7,6.2,4.6,42.8
-1.2000000000000028,109.5,2.1,0.1,2.1,37.2
-2.1000000000000085,114.3,1.7,6.2,4.0,22.8
-7.700000000000003,58.1,2.0,19.7,1.9,11.6
-3.3000000000000043,69.3,3.2,22.1,1.5,12.4
-3.4000000000000057,56.5,2.1,20.8,0.3,24.8
-2.0,80.8,1.8,7.6,4.5,21.6
-2.0999999999999943,52.8,1.2,11.8,1.3,12.4
1.0,91.4,2.7,1.9,0.2,32.0
-7.700000000000003,67.7,1.5,20.8,1.0,41.2
-0.9000000000000057,107.8,1.2,0.8,1.0,43.2
-3.6000000000000085,123.0,2.4,20.8,0.2,13.2
-0.8999999999999915,79.9,1.6,0.0,4.0,32.8
2.0,102.0,3.5,0.8,1.6,34.4
-2.0,124.2,2.9,7.7,0.6,39.6
-1.7999999999999972,118.8,3.5,11.5,4.9,37.6
-3.0,117.9,1.0,9.7,1.0,19.6
0.6999999999999886,152.9,4.2,0.3,5.1,7.6
1.7000000000000028,55.0,1.9,0.7,0.1,18.8
-1.0,112.3,4.3,6.4,5.3,22.4
-2.6000000000000085,82.4,3.6,15.7,0.6,26.4
-1.8999999999999915,82.6,2.8,18.8,2.3,25.6
-1.5999999999999943,102.9,1.1,6.4,0.5,25.2
-1.0,98.9,2.9,7.2,0.7,35.2
1.6999999999999886,132.7,4.3,1.0,1.0,35.2
-1.5,110.5,1.9,7.0,1.3,34.8
-3.799999999999997,75.1,1.3,18.5,0.8,9.6
0.7999999999999972,79.4,2.5,0.1,0.6,21.6
-3.4000000000000057,53.6,1.7,15.1,2.0,24.4
1.2999999999999972,54.8,2.5,0.2,0.4,13.6
-4.299999999999997,74.3,4.4,22.1,3.1,6.8
